form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00121368,6934702,,,COM,Sonia Barker for State Representative,,,,,,1000 Broadway,,Smackover,AR,71762,,,2024-10-08,1000.00,0.00,"Sonia Barker, STATE HOUSE 96th AR",011,,,,Barker,Sonia,,AR Rep.,,,,,,,,,,,,"Sonia Barker, STATE HOUSE 96th AR"
SB29,C00121368,6934703,,,COM,Committee to Re-Elect Matthew Shepherd State Representative,,,,,,P.O. Box 12004,,El Dorado,AR,71730,,,2024-10-08,1000.00,0.00,"Matthew Shepherd, STATE HOUSE 6th AR",011,,,,Shepherd,Matthew,,,,,,,,,,,,,,"Matthew Shepherd, STATE HOUSE 6th AR"
SB29,C00121368,6934704,,,COM,Wade Andrews for State Representative,,,,,,PO Box 470,,Camden,AR,71711,,,2024-10-08,1000.00,0.00,"Wade Andrews, STATE HOUSE 98th AR",011,,,,Andrews,Wade,,AR Rep.,,,,,,,,,,,,"Wade Andrews, STATE HOUSE 98th AR"
SB29,C00121368,6934705,,,COM,Lane Jean Campaign Cmte.,,,,,,1105 Lawton Circle,,Magnolia,AR,71753,,,2024-10-08,1000.00,0.00,"Lane Jean, STATE HOUSE 2nd AR",011,,,,Jean,Lane,,,,,,,,,,,,,,"Lane Jean, STATE HOUSE 2nd AR"
SB29,C00121368,6934706,,,COM,Ben Gilmore for State Senate,,,,,,PO Box 1197,,Crossett,AR,71635,,,2024-10-08,1000.00,0.00,"Ben Gilmore, STATE SENATE 1st AR",011,,,,Gilmore,Ben,,AR Sen.,,,,,,,,,,,,"Ben Gilmore, STATE SENATE 1st AR"
SB29,C00121368,6934707,,,COM,Steve Crowell for State Senate,,,,,,PO Box 352,,Magnolia,AR,71754,,,2024-10-08,1000.00,0.00,"Steve Crowell, STATE SENATE 3rd AR",011,,,,Crowell,Steve,,AR Sen.,,,,,,,,,,,,"Steve Crowell, STATE SENATE 3rd AR"
SB29,C00121368,6934708,,,COM,"Jimmy Hickey, Jr. Campaign Cmte.",,,,,,8228 Dooley Ferry Rd.,,Texarkana,AR,71854,,,2024-10-08,1000.00,0.00,"Jimmy Hickey, STATE SENATE 11th AR",011,,,,Hickey,Jimmy,,,,,,,,,,,,,,"Jimmy Hickey, STATE SENATE 11th AR"
SB29,C00121368,6934709,,,COM,Matt McKee for State Senate,,,,,,PO Box 229,,Pearcy,AR,71964,,,2024-10-08,1000.00,0.00,"Matt McKee, STATE SENATE 6th AR",011,,,,McKee,Matt,,AR Sen.,,,,,,,,,,,,"Matt McKee, STATE SENATE 6th AR"
SB29,C00121368,6934710,,,COM,Mark Johnson Campaign Committee,,,,,,P.O. Box 241022,,Little Rock,AR,72223,,,2024-10-08,1000.00,0.00,"Mark Johnson, STATE SENATE 15th AR",011,,,,Johnson,Mark,,,,,,,,,,,,,,"Mark Johnson, STATE SENATE 15th AR"
SB29,C00121368,6934711,,,COM,John Russell Payton Campaign Cmte.,,,,,,5965 Center Ridge Road,,Wilburn,AR,72179,,,2024-10-08,1000.00,0.00,"John Payton, STATE HOUSE 64th AR",011,,,,Payton,John,,,,,,,,,,,,,,"John Payton, STATE HOUSE 64th AR"
SB29,C00121368,6934712,,,COM,Gary Stubblefield Campaign Committee,,,,,,2542 Skeets Road,,Branch,AR,72928,,,2024-10-08,1000.00,0.00,"Gary Stubblefield, STATE SENATE 6th AR",011,,,,Stubblefield,Gary,,,,,,,,,,,,,,"Gary Stubblefield, STATE SENATE 6th AR"
SB29,C00121368,6934713,,,COM,Bart Hester Campaign Committee,,,,,,P.O. Box 85,,Cave Springs,AR,72718,,,2024-10-08,1000.00,0.00,"Ben Hester, STATE SENATE 1st AR",011,,,,Hester,Ben,,,,,,,,,,,,,,"Ben Hester, STATE SENATE 1st AR"
