form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00436998,SB21B.6008,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2024,,2024-04-01,187.20,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6013,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2024,,2024-05-01,187.20,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6019,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2024,,2024-06-03,187.20,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6011,,,ORG,Beltway Catering,,,,,,1251 Pine Hill Road,,McLean,VA,22101,O2024,,2024-04-05,2090.00,,Catering,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6010,,,ORG,GLH Consulting Inc.,,,,,,"425 Massachusetts Avenue, NW Apt.",,Washington,DC,20001,O2024,,2024-04-03,1949.06,,Fundraising consultant,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6024,,,ORG,GLH Consulting Inc.,,,,,,"425 Massachusetts Avenue, NW Apt.",,Washington,DC,20001,O2024,,2024-06-03,11.26,,Fundraising consultant,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6022,,,ORG,The Ashmead Group,,,,,,3612 Newark Street NW,,Washington,DC,20016,O2024,,2024-06-05,579.34,,Fundraising consultant,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6017,,,ORG,Tiber Creek Group,,,,,,750 9th Street NW,Suite 501,Washington,DC,20001,O2024,,2024-05-07,296.00,,Event space,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6021,,,ORG,Umpqua Bank Card Services,,,,,,PO Box 35142,,Seattle,WA,98124,O2024,,2024-05-22,3389.81,,Credit card payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6021.0,SB21B.6021,SB21B,ORG,Cellar.com,,,,,,300 Massachusetts Avenue NE,,Washington,DC,20002,O2024,,2024-05-22,407.70,,Event Expenses,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6021.1,SB21B.6021,SB21B,ORG,The Monocle on Capitol Hill,,,,,,107 D street NE Washington,,Washington,DC,20002,O2024,,2024-05-22,645.60,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6021.2,SB21B.6021,SB21B,ORG,Kimpton Hotel George,,,,,,15 E Street NW,,Washington,DC,20001,O2024,,2024-05-22,450.00,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6021.3,SB21B.6021,SB21B,ORG,Kimpton Hotel George,,,,,,15 E Street NW,,Washington,DC,20001,O2024,,2024-05-22,1886.51,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6025,,,ORG,Umpqua Bank Card Services,,,,,,PO Box 35142,,Seattle,WA,98124,O2024,,2024-06-21,6216.74,,Credit card payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6025.0,SB21B.6025,SB21B,ORG,W. Millar and Co. Catering,,,,,,1335 14th Street NW,,Washington,DC,20005,O2024,,2024-06-21,416.11,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6025.1,SB21B.6025,SB21B,ORG,Kimpton Hotel George,,,,,,15 E Street NW,,Washington,DC,20001,O2024,,2024-06-21,2077.50,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6025.2,SB21B.6025,SB21B,ORG,Kimpton Hotel George,,,,,,15 E Street NW,,Washington,DC,20001,O2024,,2024-06-21,400.00,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6025.3,SB21B.6025,SB21B,ORG,The Monocle on Capitol Hill,,,,,,107 D street NE Washington,,Washington,DC,20002,O2024,,2024-06-21,564.40,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6025.4,SB21B.6025,SB21B,ORG,Hilton Hotel Austin,,,,,,500 East 4th Street,,Austin,TX,78701,O2024,,2024-06-21,349.83,,Lodging,002,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6025.5,SB21B.6025,SB21B,ORG,Line Hotel,,,,,,111 East Cesar Chavez,,Austin,TX,78701,O2024,,2024-06-21,2408.90,,Catering,003,,,,,,,,,,,,,,,,,,X,
