form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00707232,500475381,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-07-17,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475838,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-07-24,24.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475839,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-07-27,18.97,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475840,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-07-28,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486134,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-07-31,16.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486135,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-08-04,20.97,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486136,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-08-10,58.97,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486137,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-08-14,5.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486138,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-08-18,2.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486139,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-08-22,33.97,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486140,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-08-28,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486141,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-08-29,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486142,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-08-29,16.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486143,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-08-29,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486144,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-09-05,20.97,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486145,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-09-11,5.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486146,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-09-15,2.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486147,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-09-22,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486148,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-09-22,24.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486149,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-09-26,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486150,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-09-29,16.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486151,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-09-29,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486169,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-09-29,9.99,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486152,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-10-02,11.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486153,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-10-03,6.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486154,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-10-04,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486155,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-10-13,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486156,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-10-19,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486157,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-10-25,33.97,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486158,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-10-27,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486159,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-10-30,16.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486160,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-10-30,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486161,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-02,20.97,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486162,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-03,6.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486163,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-10,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486164,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-13,5.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486243,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-20,22.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486244,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-22,33.97,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486993,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-27,19.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486995,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-27,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486997,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-28,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486999,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-29,16.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487000,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-11-30,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487577,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-12-04,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487581,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-12-07,17.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487582,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-12-07,2.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500488154,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-12-11,8.98,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489167,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-12-18,19.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489168,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-12-26,19.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489169,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-12-27,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489170,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-12-29,16.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489171,,,ORG,Apple,,,,,,901 15Th St NW,Ste 1000,Washington,DC,200052322,,,2023-12-29,9.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475844,,,ORG,Astoria DC,,,,,,1521 17Th St NW,,Washington,DC,200366272,,,2023-07-28,211.88,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486063,,,ORG,Atlantic Fish & Chop House,,,,,,2 Main St,,Edgartown,MA,025398236,,,2023-08-02,927.75,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486064,,,ORG,Bittersweet Catering,,,,,,103 N Alfred St,,Alexandria,VA,223143010,,,2023-11-14,1741.03,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486065,,,ORG,Bittersweet Catering,,,,,,103 N Alfred St,,Alexandria,VA,223143010,,,2023-11-16,277.50,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487584,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,,Seattle,WA,981043858,,,2023-12-08,1990.65,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475371,,,ORG,Carversteak,,,,,,3000 Las Vegas Blvd S,,Las Vegas,NV,891091932,,,2023-07-10,1886.52,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486103,,,ORG,Charlie Palmer Steak,,,,,,101 Constitution Ave NW,,Washington,DC,200012133,,,2023-10-02,251.20,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486104,,,ORG,Charlie Palmer Steak,,,,,,101 Constitution Ave NW,,Washington,DC,200012133,,,2023-10-02,93.20,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486066,,,ORG,Del Frisco's Double Eagle Steakhouse,,,,,,950 I St NW,Ste 501,Washington,DC,200014959,,,2023-08-01,244.37,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486048,,,ORG,Delta Airlines,,,,,,PO Box 20706,,Atlanta,GA,303206001,,,2023-08-03,99.99,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486049,,,ORG,Delta Airlines,,,,,,PO Box 20706,,Atlanta,GA,303206001,,,2023-08-03,19.00,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486050,,,ORG,Delta Airlines,,,,,,PO Box 20706,,Atlanta,GA,303206001,,,2023-08-14,70.00,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486051,,,ORG,Delta Airlines,,,,,,PO Box 20706,,Atlanta,GA,303206001,,,2023-10-16,1378.90,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486052,,,ORG,Delta Airlines,,,,,,PO Box 20706,,Atlanta,GA,303206001,,,2023-10-16,1378.90,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500488163,,,ORG,Delta Airlines,,,,,,PO Box 20706,,Atlanta,GA,303206001,,,2023-12-14,757.80,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486067,,,ORG,EBC At Night,,,,,,3131 Las Vegas Blvd S,,Las Vegas,NV,891091967,,,2023-10-16,1033.06,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486088,,,ORG,Epicurean Atlanta,,,,,,1117 W PEACHTREE St NW,,Atlanta,GA,30309,,,2023-08-08,424.33,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486089,,,ORG,Epicurean Atlanta,,,,,,1117 W PEACHTREE St NW,,Atlanta,GA,30309,,,2023-10-10,112.43,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486168,,,ORG,Ferox Strategies,,,,,,309 Pennsylvania Ave SE,,Washington,DC,200031148,,,2023-08-17,250.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486109,,,ORG,GrubHub,,,,,,111 W Washington St,,Chicago,IL,606022703,,,2023-09-11,59.27,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486110,,,ORG,GrubHub,,,,,,111 W Washington St,,Chicago,IL,606022703,,,2023-09-21,132.09,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486111,,,ORG,GrubHub,,,,,,111 W Washington St,,Chicago,IL,606022703,,,2023-09-27,59.64,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486112,,,ORG,GrubHub,,,,,,111 W Washington St,,Chicago,IL,606022703,,,2023-10-19,109.44,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486113,,,ORG,GrubHub,,,,,,111 W Washington St,,Chicago,IL,606022703,,,2023-10-24,130.79,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486114,,,ORG,GrubHub,,,,,,111 W Washington St,,Chicago,IL,606022703,,,2023-11-02,51.72,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486115,,,ORG,GrubHub,,,,,,111 W Washington St,,Chicago,IL,606022703,,,2023-11-06,63.08,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487024,,,ORG,GrubHub,,,,,,111 W Washington St,,Chicago,IL,606022703,,,2023-11-29,61.76,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486091,,,ORG,Harbor View Hotel,,,,,,131 N Water St,,Edgartown,MA,025398016,,,2023-08-24,474.86,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500488153,,,ORG,Harlo Steakhouse & Bar,,,,,,1720 Festival Plaza Dr,,Las Vegas,NV,891352812,,,2023-12-11,415.72,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487576,,,ORG,"Joe's Seafood, Prime Steak & Stone Crab",,,,,,750 15Th St NW,,Washington,DC,200051018,,,2023-12-05,248.63,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489177,,,ORG,"Joe's Seafood, Prime Steak & Stone Crab",,,,,,750 15Th St NW,,Washington,DC,200051018,,,2023-12-21,304.71,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475842,,,ORG,La Grande Boucheri,,,,,,145 W 53Rd St,,New York,NY,100196005,,,2023-07-25,394.35,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486068,,,ORG,La Vie,,,,,,88 District Sq SW,Fl 46,Washington,DC,200242491,,,2023-11-02,356.32,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486069,,,ORG,Little Alley Steak,,,,,,3500 Lenox Rd NE,Ste 100,Atlanta,GA,303264229,,,2023-08-07,1189.40,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475843,,,ORG,Lydia On H,,,,,,1427 H St NE,,Washington,DC,200025034,P2023,,2023-07-26,1381.30,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487579,,,ORG,Malibu Farm Pier Cafe,,,,,,23000 Pacific Coast Hwy,# C,Malibu,CA,902654936,,,2023-12-04,212.52,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489181,,,ORG,Marriot - Atlanta,,,,,,265 Peachtree Center Ave NE,,Atlanta,GA,303037402,,,2023-12-18,25.00,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489182,,,ORG,Marriot - Atlanta,,,,,,265 Peachtree Center Ave NE,,Atlanta,GA,303037402,,,2023-12-19,711.65,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486092,,,ORG,Marriott - Washington,,,,,,1325 2Nd St NE,,Washington,DC,200023582,,,2023-10-02,383.50,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486121,,,ORG,Milk & Honey,,,,,,4275 N Rancho Dr,,Las Vegas,NV,891303442,,,2023-09-12,90.15,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489184,,,ORG,"NGP Van, Inc.",,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2023-12-29,330.75,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486070,,,ORG,Ocean Prime,,,,,,1341 G St NW,,Washington,DC,200053105,,,2023-09-25,326.34,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486071,,,ORG,Ocean Prime,,,,,,1341 G St NW,,Washington,DC,200053105,,,2023-10-04,2085.40,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500488164,,,ORG,Ocean Prime,,,,,,1341 G St NW,,Washington,DC,200053105,,,2023-12-14,536.36,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486093,,,ORG,Pendry Washington DC,,,,,,655 Water St SW,,Washington,DC,200242385,,,2023-10-04,173.20,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486122,,,ORG,Pendry Washington DC,,,,,,655 Water St SW,,Washington,DC,200242385,,,2023-10-27,89.80,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487025,,,ORG,Pendry Washington DC,,,,,,655 Water St SW,,Washington,DC,200242385,,,2023-12-01,49.80,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489186,,,ORG,Pendry Washington DC,,,,,,655 Water St SW,,Washington,DC,200242385,,,2023-12-26,281.60,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486086,,,ORG,Perkins Coie,,,,,,1201 3Rd Ave,Fl 40,Seattle,WA,981013029,,,2023-08-01,271.15,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486087,,,ORG,Perkins Coie,,,,,,1201 3Rd Ave,Fl 40,Seattle,WA,981013029,,,2023-08-09,583.95,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486072,,,ORG,Philippe Chow,,,,,,635 Wharf St SW,,Washington,DC,200243769,,,2023-09-12,252.30,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486046,,,ORG,RWLV Viva,,,,,,3000 Las Vegas Blvd S,,Las Vegas,NV,891091932,,,2023-07-10,784.31,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486094,,,ORG,SLS Beverly Hills,,,,,,465 S La Cienega Blvd,,Los Angeles,CA,900484001,,,2023-10-24,1437.89,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486073,,,ORG,Station 4,,,,,,1101 4Th St SW,,Washington,DC,200244457,,,2023-10-23,385.77,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475365,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-07-03,1718.79,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475368,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-07-03,9600.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486081,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-08-04,3000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486082,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-09-13,1000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486083,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-10-05,1000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486076,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-10-20,4619.43,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486080,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-10-20,38633.57,0.00,Fundraising Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500490896,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-10-20,2694.43,0.00,Inkind: Fundraising Expenses. See Line 23,,,,,,,,,,,,,,,,,,,X,*
