form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00284885,03533DDFC85C60616A5,,,COM,Diego Bernal Campaign,,,,,,PO Box 12411,,San Antonio,TX,78212,,,2023-02-23,-1000.00,,Uncashed 9/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,AECF71616436138E3A6,,,COM,Elect Dan McConchie,,,,,,PO Box 243,,Lake Zurich,IL,60047,,,2023-02-23,-7000.00,,Uncashed 10/18/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,35F0CEBAC777F2F7534,,,COM,Florida Conservative Committee,,,,,,1103 Hays Street,,Tallahassee,FL,32301,,,2023-02-28,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,02CE285191B6519E201,,,COM,Florida Shines,,,,,,"115 E Park Ave, Suite 1",,Tallahassee,FL,32301,,,2023-02-10,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,70EA424DB9B15DB23C4,,,COM,Friends of Angie Guerrero-Cuellar,,,,,,6500 S. Pulaski,,Chicago,IL,60629,,,2023-02-23,-500.00,,Uncashed 8/31/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,D209BCDBB45FC66D635,,,COM,FRIENDS OF BRIDE ROSE SWEENEY,,,,,,23993 FAIRLAWN DRIVE,,NORTH OLMSTED,OH,44070,,,2023-02-23,-2500.00,,Uncashed 9/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,C140C21C7FED9A71AEF,,,COM,Friends of David A Welter,,,,,,PO Box 346,,Morris,IL,60450,,,2023-02-23,-500.00,,Uncashed 6/27/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,19E5B6A0678C5B1D7A6,,,COM,Friends of Elgie Sims,,,,,,8142A S Prairie Park Place,,Chicago,IL,60619,,,2023-02-23,-1500.00,,Uncashed 4/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,2AD2AEB41218322B11F,,,COM,Friends of Jason Barickman,,,,,,202 N Center Street,,Bloomington,IL,61701,,,2023-02-23,-750.00,,Uncashed 3/24/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,743A4E36961A7B174E4,,,COM,Friends of Jehan Gordon,,,,,,PO Box 6591,,Peoria,IL,61601,,,2023-02-23,-750.00,,Uncashed 6/3/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,369E7F3BD8CE849B00B,,,COM,Gina Hinojosa Campaign,,,,,,PO Box 300095,,Austin,TX,78703,,,2023-02-23,-1000.00,,Uncashed 11/2/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,D36F4C7679FF4D611C6,,,COM,James Talarico Campaign,,,,,,PO Box 15207,,Austin,TX,78761,,,2023-02-23,-1000.00,,Uncashed 9/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,37A4E374387B73639E9,,,COM,Jared Patterson Campaign,,,,,,PO Box 5149,,Frisco,TX,75035,,,2023-02-23,-1000.00,,Uncashed 4/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,91309A81B32FF9FEF5F,,,COM,Jon Echols for State House 2022,,,,,,7701 SW 104th St,,Oklahoma City,OK,73169,,,2023-02-23,-1000.00,,Uncashed 8/3/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,E5744808CFCFD6C0183,,,COM,Mark Moores For State Senate,,,,,,6501 SAN ANTONIO DR NE UNIT 4701,,Albuquerque,NM,87109,,,2023-02-23,-500.00,,Uncashed 8/31/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,4A814A8D6C740ABA2B8,,,COM,Nancy Skinner for Treasurer 2026,,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,,,2023-02-28,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,3A6BAE0CC40B1408A61,,,COM,Panhandle Prosperity,,,,,,PO Box 11192,,Tallahassee,FL,32301,,,2023-02-10,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,28FDEF0389BEC2CC707,,,COM,People for Mark Luft,,,,,,1917 Highwood Ave,,Perkin,IL,61554,,,2023-02-23,-500.00,,Uncashed 6/27/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,86BE1ED33E991BB3E9C,,,COM,Rabon for Senate,,,,,,404 W Brunswick St,,Southport,NC,28461,,,2023-02-23,-750.00,,Uncashed 8/9/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,66749CB45DEA6DD7D5D,,,COM,Ransone for Delegate,,,,,,PO Box 358,,Kinsale,VA,22488,,,2023-02-23,-1000.00,,Uncashed 12/16/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,6E209686B946A637391,,,COM,Raoul for Illinois,,,,,,"70 W. Hubbard, Suite 210",,Chicago,IL,606153705,,,2023-02-23,-5000.00,,Uncashed 8/3/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,0D208CCCD673ADC3856,,,COM,Raoul for Illinois,,,,,,"70 W. Hubbard, Suite 210",,Chicago,IL,606153705,,,2023-02-23,-5000.00,,Uncashed 11/2/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,8D0E9C25A1A74DB7629,,,COM,Steve Marshall for Alabama,,,,,,P.O. Box 3537,,Montgomery,AL,36109,,,2023-02-28,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,C90A569CC21FCAF593E,,,COM,Stevens for Ohio,,,,,,9380 Cheshire Rd,,Sunbury,OH,43074,,,2023-02-23,-1500.00,,Uncashed 8/3/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,F5BE6B64D8DF303B985,,,COM,Testin for Senate,,,,,,PO Box 620862,,Middleton,WI,53562,,,2023-02-23,-1000.00,,Uncashed 8/3/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,6F8E607413A6919A886,,,COM,Texans for Kelly Hancock,,,,,,4908 Dort Court,,North Richland Hills,TX,76180,,,2023-02-23,-2000.00,,Uncashed 9/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,V261049A1A6F60F64804,,,COM,"The Home Depot, U.S.A.",,,,,,2455 Paces Ferry Rd.,,Atlanta,GA,30339,,,2023-02-10,-799.25,,Uncashed 8/12/2022 disbursement - In-kind contribution to Senate Majority Fund (527),011,,,,,,,,,,,,,,,,,,,In-Kind
SB29,C00284885,VF67674FBC4580267633,,,COM,"The Home Depot, U.S.A.",,,,,,2455 Paces Ferry Rd.,,Atlanta,GA,30339,,,2023-02-10,799.25,,In-Kind contribution to Senate Majority Fund (527),011,,,,,,,,,,,,,,,,,,,In-Kind
SB29,C00284885,D7E88E2C378BFE8BE82,,,COM,"The People for Emanuel ""Chris"" Welch",,,,,,"10055 W. Roosevelt Rd, Suite D",,Westchester,IL,60154,,,2023-02-23,-10000.00,,Uncashed 9/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
