form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00254201,SB23.9969,,,PAC,JEFFRIES FOR CONGRESS,,,,,,PO BOX 65322,,WASHINGTON,DC,20035,,,2023-06-13,2500.00,,,011,C00503052,JEFFRIES FOR CONGRESS,,,,,,,,,,,,,,,,,
SB23,C00254201,SB23.9973,,,PAC,KATHERINE CLARK FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003,,,2023-06-13,2500.00,,,011,C00541888,KATHERINE CLARK FOR CONGRESS,,,,,,,,,,,,,,,,,
SB23,C00254201,SB23.9975,,,PAC,KEVIN MCCARTHY FOR CONGRESS,,,,,,PO BOX 12667,,BAKERSFIELD,CA,93389,,,2023-06-13,2500.00,,,011,C00420935,KEVIN MCCARTHY FOR CONGRESS,,,,,,,,,,,,,,,,,
SB23,C00254201,SB23.9952,,,CCM,MCHENRY FOR CONGRESS,,,,,,PO BOX 2165,,GASTONIA,NC,28053,,,2023-06-13,5000.00,,,011,C00393629,MCHENRY FOR CONGRESS,,,,,,,H,NC,10,,,,,,,,
SB23,C00254201,SB23.9960,,,CCM,MIKE CRAPO FOR US SENATE,,,,,,PO BOX 1948,,BOISE,ID,83701,,,2023-06-13,2500.00,,,011,C00330886,MIKE CRAPO FOR US SENATE,,,,,,,S,ID,00,,,,,,,,
SB23,C00254201,SB23.9966,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 3171,,BILLINGS,MT,59103,,,2023-06-13,2500.00,,,011,C00412304,MONTANANS FOR TESTER,,,,,,,S,MT,00,,,,,,,,
SB23,C00254201,SB23.9945,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,#410,WASHINGTON,DC,20003,,,2023-06-13,5000.00,,,011,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00254201,SB23.9943,,,PAC,NRCC,,,,,,320 FIRST STREET SE,.,WASHINGTON,DC,20003,,,2023-06-13,15000.00,,,011,C00075820,NRCC,,,,,,,,,,,,,,,,,
SB23,C00254201,SB23.9971,,,PAC,PETE AGUILAR FOR CONGRESS,,,,,,PO BOX 10954,,SAN BERNARDINO,CA,92423,,,2023-06-13,2500.00,,,011,C00510461,PETE AGUILAR FOR CONGRESS,,,,,,,,,,,,,,,,,
SB23,C00254201,SB23.9961,,,PAC,ROUNDS FOR SENATE,,,,,,PO BOX 250,,PIERRE,SD,57501,,,2023-06-13,2500.00,,,011,C00532465,ROUNDS FOR SENATE,,,,,,,,,,,,,,,,,
SB23,C00254201,SB23.9977,,,PAC,SCALISE FOR CONGRESS,,,,,,PO BOX 23219,,JEFFERSON,LA,70183,,,2023-06-13,2500.00,,,011,C00394957,SCALISE FOR CONGRESS,,,,,,,,,,,,,,,,,
SB23,C00254201,SB23.9963,,,CCM,THOM TILLIS COMMITTEE,,,,,,PO BOX 2489,,CORNELIUS,NC,28031,,,2023-06-13,2500.00,,,011,C00545772,THOM TILLIS COMMITTEE,,,,,,,S,NC,00,,,,,,,,
SB23,C00254201,SB23.9964,,,CCM,Tim Scott for Senate,,,,,,1405 Ashley River Rd,,Charleston,SC,294075305,,,2023-06-13,2500.00,,,011,C00540302,Tim Scott for Senate,,,,,,,S,SC,00,,,,,,,,
SB23,C00254201,SB23.9956,,,PAC,TORRES FOR CONGRESS,,,,,,PO BOX 580303,,BRONX,NY,10458,,,2023-06-13,2500.00,,,011,C00699744,TORRES FOR CONGRESS,,,,,,,,,,,,,,,,,
SB23,C00254201,SB23.9965,,,CCM,VAN HOLLEN FOR SENATE,,,,,,10605 CONCORD ST,STE 202,KENSINGTON,MD,20895,,,2023-06-13,2500.00,,,011,C00573758,VAN HOLLEN FOR SENATE,,,,,,,S,MD,03,,,,,,,,
