form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00835587,500697341,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-11,6574.78,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500709841,,,ORG,"Crooked Media, Inc.",,,,,,6555 Barton Ave,Ste 510,Los Angeles,CA,900382588,,,2024-08-28,19778.58,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700541,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-09,4.27,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500686551,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-08-01,33.43,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500681551,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-24,10100.62,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500692461,,,ORG,Emgage Foundation Inc,,,,,,3425 US Highway 98 N,,Lakeland,FL,338093804,,,2024-08-30,30000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500707261,,,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-09-25,556.45,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500686871,,,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-08-05,74.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500680181,,,COM,Florida for Everyone,,,,,,PO Box 530185,,Miami Shores,FL,331530185,,,2024-07-11,50000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500678381,,,ORG,"Crooked Media, Inc.",,,,,,6555 Barton Ave,Ste 510,Los Angeles,CA,900382588,,,2024-07-25,17002.97,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500686881,,,COM,Shadia Martini for State Representative,,,,,,1717 Heron Ridge Dr,,Bloomfield,MI,483020722,,,2024-08-06,1225.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500689281,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-08-19,23.51,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500690991,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-08-20,21.88,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500682391,,,ORG,The Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-07-22,424.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700491,,,ORG,"Crooked Media, Inc.",,,,,,6555 Barton Ave,Ste 510,Los Angeles,CA,900382588,,,2024-09-18,20387.34,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500676012,,,ORG,McKenzie and Co LLC,,,,,,712 H St NE,Unit 828,Washington,DC,200023627,,,2024-07-10,5000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500672312,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-07-01,40.75,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500685712,,,COM,Wisconsin Assembly Democratic Campaign Committee,,,,,,PO Box 814,,Madison,WI,537010814,,,2024-08-01,12000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500683722,,,IND,,Koontz,Cara,,,,6555 Barton Ave,Ste 510,Los Angeles,CA,900382588,,,2024-07-30,2412.11,0.00,Meals and Travel Reimbursement - See Below if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500685090,500683722,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-30,10.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685041,500683722,SB21B,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-07-30,20.25,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685091,500683722,SB21B,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-07-30,51.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685033,500683722,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-30,29.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500689293,500683722,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-08-15,970.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500685034,500683722,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-30,40.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685084,500683722,SB21B,ORG,Dollar Rent A Car,,,,,,4200 Genesee St,,Buffalo,NY,142251941,,,2024-07-30,402.49,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685106,500683722,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-30,24.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685097,500683722,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-30,58.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685088,500683722,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-07-30,268.48,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685098,500683722,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-07-30,128.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685109,500683722,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-07-30,253.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685039,500683722,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-07-30,640.95,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685089,500683722,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-30,29.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500685722,,,ORG,MOO Inc,,,,,,25 Fairmount Ave,,Providence,RI,029193824,,,2024-07-31,310.79,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500709622,,,ORG,The Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-09-23,1484.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500692432,,,ORG,Marriott,,,,,,555 Canal St,,New Orleans,LA,701302349,,,2024-08-26,425.72,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500707242,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-30,9.91,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700542,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-09,12.92,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700452,,,ORG,Blue State Digital,,,,,,62187 Collection Center Drive,,Chicago,IL,606930001,,,2024-09-24,10000.00,0.00,Web Design,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500682562,,,COM,Jasmine Clark for Georgia House,,,,,,691 Dorsey Cir SW,,Lilburn,GA,300474067,G2024,,2024-07-24,3300.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500707262,,,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-09-25,357.73,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500689272,,,ORG,Nosh with Tash,,,,,,1540 Armacost Ave,,Los Angeles,CA,900255780,,,2024-08-20,300.00,0.00,Bake Sale,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500690982,,,ORG,The Freedom Bloc,,,,,,848 W Exchange St,,Akron,OH,443021252,,,2024-08-23,40000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500689282,,,ORG,MBA Consulting Group,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,,,2024-09-17,3750.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500690992,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-08-21,16.60,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500682392,,,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-07-15,529.95,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700592,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-25,6898.92,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700492,,,ORG,Western Native Voice,,,,,,80 25th St W,,Billings,MT,591024676,,,2024-09-17,34000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500691003,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-08-22,8.69,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500672313,,,ORG,Grazie Nonna Restaurant,,,,,,1100 15th St NW,,Washington,DC,200051707,,,2024-07-03,97.21,0.00,Food and Beverage,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500679813,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-17,3557.14,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500682533,,,ORG,March for Our Lives Action Fund,,,,,,PO Box 3417,,New York,NY,100083417,,,2024-07-10,20000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500685943,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-07-31,1.43,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500683043,,,COM,Averie for All Campaign,,,,,,819 W Arapaho Rd,Ste 24B,Richardson,TX,750805040,G2024,,2024-07-24,1000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500683743,,,ORG,McKenzie and Co LLC,,,,,,712 H St NE,Unit 828,Washington,DC,200023627,,,2024-07-26,5000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500709843,,,ORG,"Crooked Media, Inc.",,,,,,6555 Barton Ave,Ste 510,Los Angeles,CA,900382588,,,2024-09-18,53912.80,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700543,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-09,13.78,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500686553,,,ORG,Pink Taco,,,,,,100 M St SE,,Washington,DC,200033519,,,2024-08-02,253.62,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700453,,,ORG,"Crooked Media, Inc.",,,,,,6555 Barton Ave,Ste 510,Los Angeles,CA,900382588,,,2024-09-24,3924.26,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500692463,,,ORG,Grazie Nonna Restaurant,,,,,,1100 15th St NW,,Washington,DC,200051707,,,2024-08-30,77.88,0.00,Food and Beverage,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500682563,,,COM,Joe Saunders for State House,,,,,,1742 W Flagler St,,Miami,FL,331352017,G2024,,2024-07-24,1000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500707263,,,ORG,"StreamYard, Inc.",,,,,,2810 N Church St,,Wilmington,DE,198024447,,,2024-09-25,49.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500680573,,,COM,Montana Values Action Fund,,,,,,PO Box 1101,,Helena,MT,596241101,,,2024-07-18,20000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700483,,,ORG,Civitech,,,,,,1023 Springdale Rd,,Austin,TX,787212465,,,2024-09-20,20000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500680183,,,COM,Northeast Arizona Native Democrats,,,,,,PO Box 144,,Lakeside,AZ,859290144,,,2024-07-11,6000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500686883,,,COM,Friends of Joe Saunders,,,,,,1742 W Flagler St,,Miami,FL,331352017,,,2024-08-06,1000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500689283,,,ORG,MBA Consulting Group,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,,,2024-08-19,1500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500690993,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-08-21,12.34,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700493,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-16,31.12,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500682393,,,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-07-09,298.48,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500691004,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-08-23,43.49,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700504,,,ORG,New Hampshire Progress Alliance,,,,,,PO Box 3866,,Concord,NH,033023866,,,2024-09-16,50000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500709624,,,ORG,Boardwalk Bar and Arcade,,,,,,715 Wharf St SW,,Washington,DC,200243433,,,2024-09-23,361.89,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500685134,,,ORG,New Hampshire Youth Movement,,,,,,1 Washington St,Ste 3123,Dover,NH,038202233,,,2024-07-10,20000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500707244,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-30,2.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700544,,,ORG,McKenzie and Co LLC,,,,,,712 H St NE,Unit 828,Washington,DC,200023627,,,2024-09-09,5000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500710644,,,ORG,MBA Consulting Group,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,,,2024-08-19,3750.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700454,,,ORG,BallotReady,,,,,,4800 Express Dr,# 19769,Charlotte,NC,282086354,,,2024-09-24,7000.00,0.00,Monthly Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500682564,,,COM,Nate Douglas for Florida,,,,,,PO Box 621935,,Oviedo,FL,327621935,,,2024-07-24,1000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500707264,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-25,13.31,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700474,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-20,4.02,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500680574,,,COM,Montana DLCC,,,,,,303 N Ewing St,,Helena,MT,596014016,,,2024-07-18,20000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700484,,,ORG,Planned Parenthood New Hampshire Action Fund Inc,,,,,,784 Hercules Dr,Ste 110,Colchester,VT,054468049,,,2024-09-20,35000.00,0.00,Non-Federal Contribution from Contribution Account,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500690994,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-08-21,24.21,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700494,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-16,31.75,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500682394,,,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-07-19,366.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500685725,,,ORG,"StreamYard, Inc.",,,,,,2810 N Church St,,Wilmington,DE,198024447,,,2024-07-25,49.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500709625,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-09-05,10.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500672135,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-03,4244.76,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500692435,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-08-26,3.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500707245,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-30,12.28,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500709845,,,ORG,"Crooked Media, Inc.",,,,,,6555 Barton Ave,Ste 510,Los Angeles,CA,900382588,,,2024-09-18,1260.97,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700455,,,IND,,Harris,Nina,,,,6555 Barton Ave,Ste 510,Los Angeles,CA,900382588,,,2024-09-06,3195.24,0.00,Travel Reimbursement - See Below If Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500700471,500700455,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-09-03,244.01,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500700472,500700455,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-09-03,462.96,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500700473,500700455,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-09-03,2488.27,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835587,500707255,,,ORG,Uber,,,,,,1515 3rd St,,San Francisco,CA,941582211,,,2024-09-27,2.50,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00835587,500707555,,,PAC,Vote Save America PAC,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-09-27,387364.28,0.00,Contribution Account Share of Overhead,,C00835587,,,,,,,,,,,,,,,,,,
