form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00754051,B875732,,,ORG,Soul Belly BBQ,,,,,,1327 S. Main Street,,Las Vegas,NV,89104,O2024,Not Applicable,2024-05-14,1363.34,,Meals for Canvassers to be reimbursed by We Vote We Win,001,,,,,,,,,,, ,,,,,,,X,Meals for Canvassers to be reimbursed by We Vote We Win
SB21B,C00754051,B875731,,,ORG,Office Depot,,,,,,5601 Bandera Rd,,San Antonio,TX,78238,O2024,Not Applicable,2024-05-14,342.11,,Campaign supplies for Canvassers to be reimbursed by We Vote We Win,001,,,,,,,,,,, ,,,,,,,X,Campaign supplies for Canvassers to be reimbursed by We Vote We Win
SB21B,C00754051,B875730,,,ORG,Costco Inc,,,,,,6881 8th Street,,Buena Park,CA,90620,O2024,Not Applicable,2024-05-14,2305.18,,Water and Snacks for Canvassers to be reimbursed by We Vote We Win,001,,,,,,,,,,, ,,,,,,,X,Water and Snacks for Canvassers to be reimbursed by We Vote We Win
SB21B,C00754051,B875740,,,ORG,Bank of Labor,,,,,,756 Minnesota Ave,,Kansas City,KS,66101,O2024,Not Applicable,2024-05-16,67.18,,Monthly bank analysis charge,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B873443,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-05-01,0.99,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B873444,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-05-06,0.88,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B873445,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-05-13,6.92,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B875741,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-05-20,2.97,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B875742,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-05-28,1.99,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B875749,,,ORG,BFH Residential,,,,,,834 Chestnut Street Ste 100,,Philadelphia,PA,19107,O2024,Not Applicable,2024-05-29,1518.00,,Rent payment for staff,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B875783,,,ORG,Co Host Expert Company,,,,,,1516 N 5th Street,,Philadelphia,PA,19106,O2024,Not Applicable,2024-05-31,114260.30,,Housing reservation for staff for upcoming campaign in Philly,001,,,,,,,,,,, ,,,,,,,,
