form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00647354,B-38330,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-12-18,1.25,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38331,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-12-20,60.60,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38332,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-12-20,7.50,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38333,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-12-24,40.30,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38334,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-12-24,5.00,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38335,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-12-31,40.30,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38336,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-12-31,5.00,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38266,,,ORG,Bill.com,,,,,,6220 America Center Drive,,San Jose,CA,95002,,,2024-12-09,20.00,,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38242,B-38241,,IND,,Boylan,Francis,,,,"1469 Florida Ave., N.W.",,Washington,DC,20009,,,2024-11-26,4761.52,,Payroll,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00647354,B-38245,B-38244,,IND,,Boylan,Francis,,,,"1469 Florida Ave., N.W.",,Washington,DC,20009,,,2024-11-27,850.56,,Payroll,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00647354,B-38261,B-38260,,IND,,Boylan,Francis,,,,"1469 Florida Ave., N.W.",,Washington,DC,20009,,,2024-12-12,850.56,,Payroll,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00647354,B-38341,B-38313,,IND,,Boylan,Francis,,,,"1469 Florida Ave., N.W.",,Washington,DC,20009,,,2024-12-30,850.56,,Payroll,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00647354,B-38264,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2024-12-09,625.00,,PAC Compliance Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38265,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2024-12-09,195.56,,PAC Compliance Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38241,,,ORG,Gusto,,,,,,525 20th Steet,,San Francisco,TX,94107,,,2024-11-26,4761.52,,PAC Payroll - See Memo Item,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38243,,,ORG,Gusto,,,,,,525 20th Steet,,San Francisco,TX,94107,,,2024-11-26,2275.00,,PAC Payroll Taxes,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38244,,,ORG,Gusto,,,,,,525 20th Steet,,San Francisco,TX,94107,,,2024-11-27,850.56,,PAC Payroll - See Memo Item,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38246,,,ORG,Gusto,,,,,,525 20th Steet,,San Francisco,TX,94107,,,2024-11-27,206.51,,PAC Payroll Taxes,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38254,,,ORG,Gusto,,,,,,525 20th Steet,,San Francisco,TX,94107,,,2024-12-03,135.68,,Payroll Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38259,,,ORG,Gusto,,,,,,525 20th Steet,,San Francisco,TX,94107,,,2024-12-12,206.51,,PAC Payroll Taxes,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38260,,,ORG,Gusto,,,,,,525 20th Steet,,San Francisco,TX,94107,,,2024-12-12,850.56,,PAC Payroll - See Memo Item,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38313,,,ORG,Gusto,,,,,,525 20th Steet,,San Francisco,TX,94107,,,2024-12-30,850.56,,SEE MEMO ITEMS,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38314,,,ORG,Gusto,,,,,,525 20th Steet,,San Francisco,TX,94107,,,2024-12-30,206.51,,Payroll Taxes,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38253,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,,,2024-12-03,75.00,,PAC Software Service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38355,,,ORG,Kronco.com,,,,,,519 Ehret Road,,Fairless Hills,PA,19030,,,2024-12-11,253.31,,PAC Supporter Gifts,006,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38252,,,ORG,"MAI & Associates, LLC",,,,,,5153 Isla Key Boulevard South,Suite 412,St. Petersburg,FL,33715,,,2024-12-04,3250.00,,PAC Strategic Campaign Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38250,,,ORG,Samsar Consulting,,,,,,104 Tulip Road,,Holland,PA,18966,,,2024-12-03,1000.00,,PAC Strategic Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38251,,,ORG,The CW group,,,,,,PO Box 5263,,Greenwich,CT,06831,,,2024-12-03,1250.00,,PAC Strategic Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00647354,B-38353,B-38269,,ORG,The Temperance House,,,,,,5 South State Street,,Newtown,PA,18940,,,2024-11-06,1785.61,,Facility Rental,003,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-American Express
