form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00878009,500003168,,,COM,Committee To Elect Christina Hines,,,,,,4817 La Chene Dr,,Warren,MI,480924937,,,2024-09-10,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003212,,,COM,Committee To Elect Edge For Missouri,,,,,,11 Nairn Ct,,Saint Charles,MO,633014476,,,2024-09-30,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003197,,,COM,Committee To Elect Ian Mackey,,,,,,808 S Brentwood Blvd,,Clayton,MO,631052534,,,2024-09-26,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003198,,,COM,Committee To Elect Keri Ingle,,,,,,PO Box 2248,,Lees Summit,MO,640637248,,,2024-09-26,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003161,,,COM,Committee To Elect Laurine Pohutsky,,,,,,17476 Rexwood St,,Livonia,MI,481523433,,,2024-09-10,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003192,,,COM,Committee To Elect Natalie Price,,,,,,2428 Phillips Ave,,Berkley,MI,480721057,,,2024-09-23,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003182,,,COM,Consuelo For Arizona,,,,,,PO Box 11301,,Tucson,AZ,857341301,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003183,,,COM,Deborah Howard For State Representative District 27,,,,,,PO Box 12191,,Glendale,AZ,853182191,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003149,,,COM,DFL House Caucus,,,,,,255 Plato Blvd E,,Saint Paul,MN,551071623,,,2024-08-29,25000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003210,,,COM,Ed Stafman For Montana,,,,,,PO Box 305,,Bozeman,MT,597710305,,,2024-09-30,450.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003162,,,COM,Elizabeth For Texas,,,,,,4502 W Lovers Ln,,Dallas,TX,752093132,,,2024-09-10,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003173,,,COM,Emily Tseffos For Wisconsin,,,,,,W3847 Highview Dr,,Appleton,WI,549138339,,,2024-09-17,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003200,,,COM,Emily Weber For Missouri,,,,,,PO Box 5971,,Kansas City,MO,641710971,,,2024-09-26,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003169,,,COM,Friends For Karla,,,,,,1114 5Th St N,,Fargo,ND,581023713,,,2024-09-12,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003150,,,COM,Friends Of Bill Petulla,,,,,,1012 Cider Mill Dr,,Gibsonia,PA,150449284,,,2024-08-29,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003174,,,COM,Friends Of Brendan Johnson,,,,,,PO Box 81662,,Rochester,MI,483081662,,,2024-09-17,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003175,,,COM,Friends Of Brienne,,,,,,156 N Fremont St,,Whitewater,WI,531901337,,,2024-09-17,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003184,,,COM,Friends Of Deb Andraca,,,,,,4230 N Oakland Ave,Ste 283,Milwaukee,WI,532112042,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003151,,,COM,Friends Of Hadley Haas,,,,,,1309 Linden St,,Sewickley,PA,151432019,,,2024-08-29,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003163,,,COM,Friends Of Minita,,,,,,296 Nelson Ave,,Saratoga Springs,NY,128662425,,,2024-09-10,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003152,,,COM,Friends Of Nick Jacobson,,,,,,PO Box 211,,Selinsgrove,PA,178700211,,,2024-08-29,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003153,,,COM,Friends Of Patty Kim,,,,,,2418 N 2Nd St,,Harrisburg,PA,171101104,,,2024-08-29,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003248,,,COM,Friends Of Ranjeev Puri,,,,,,PO Box 871007,,Canton,MI,481876007,,,2024-08-04,170.00,0.00,In-kind Made: Staff & Travel Time,,,,,,,,,,,,,,,,,,,X,
SB29,C00878009,500003154,,,COM,Friends Of Ranjeev Puri,,,,,,PO Box 871007,,Canton,MI,481876007,,,2024-08-29,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003155,,,COM,Friends Of Robyn Vining,,,,,,PO Box 13591,,Wauwatosa,WI,532130591,,,2024-08-29,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003177,,,COM,Friends Of Sara Agerton,,,,,,52 W Simpson St,,Mechanicsburg,PA,170556324,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003201,,,COM,Jamie Johnson For Missouri,,,,,,6324 N Chatham Ave,,Kansas City,MO,641512473,,,2024-09-26,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003176,,,COM,Jen Nossokoff Committee To Elect For District Supervisor,,,,,,727 8Th Ave,,San Francisco,CA,941183703,,,2024-09-17,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003170,,,COM,Jennifer Konfrst For Iowa,,,,,,6518 Northwest Dr,,Windsor Heights,IA,503245930,,,2024-09-12,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003185,,,COM,JMR All Star PAC,,,,,,2707 Frederick Ave,,Kalamazoo,MI,490082151,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003156,,,COM,Joan Fitzgerald For Assembly,,,,,,PO Box 72,,Fort Atkinson,WI,535380072,,,2024-08-29,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003191,,,COM,Judy For AZ,,,,,,420 E Campo Bello Dr,,Phoenix,AZ,850222360,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003157,,,COM,Julie Greene For Minnesota,,,,,,4517 Laguna Dr,,Edina,MN,554351624,,,2024-08-29,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003186,,,COM,Karen Gresham For Arizona,,,,,,2355 E Orangewood Ave,,Phoenix,AZ,850204730,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003202,,,COM,Kelli Butler For Arizona,,,,,,5104 N 32Nd St,Unit 110,Phoenix,AZ,850181478,,,2024-09-26,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003187,,,COM,Kim Keiserman For State Senate,,,,,,410 Jericho Tpke,Ste 200,Jericho,NY,117531318,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003203,,,COM,Liz Sheehan Urban County Council Race,,,,,,PO Box 22019,,Lexington,KY,405222019,,,2024-09-26,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003164,,,COM,LuAnn Bird For Assembly,,,,,,5155 Brandons Ct,,Hales Corners,WI,531301082,,,2024-09-10,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003204,,,COM,Maggie Nurrenbern For Missouri,,,,,,PO Box 46908,,Kansas City,MO,641886908,,,2024-09-26,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003158,,,COM,Michigan House Democratic Fund,,,,,,PO Box 16193,,Lansing,MI,489016193,,,2024-08-29,48875.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003159,,,COM,Minnesotans For Brian Cohn,,,,,,16715 Innsbrook Dr,,Lakeville,MN,550445665,,,2024-08-29,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003171,,,COM,Molly For Texas,,,,,,PO Box 667238,,Houston,TX,772667238,,,2024-09-12,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003205,,,COM,Morse For Missouri,,,,,,840 Country Meadow Ln,,Saint Louis,MO,631418833,,,2024-09-26,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003188,,,COM,Nancy For AZ,,,,,,5870 N Placita Alberca,,Tucson,AZ,857182925,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003189,,,COM,Sarah Trone Garriott For Iowa,,,,,,6755 Reed Ln,,West Des Moines,IA,502662477,,,2024-09-19,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003249,,,COM,Shadia Martini For State Representative,,,,,,1717 Heron Ridge Dr,,Bloomfield Township,MI,483020722,,,2024-08-04,170.00,0.00,In-kind Made: Staff & Travel Time,,,,,,,,,,,,,,,,,,,X,
SB29,C00878009,500003165,,,COM,Shadia Martini For State Representative,,,,,,1717 Heron Ridge Dr,,Bloomfield Township,MI,483020722,,,2024-09-10,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003206,,,COM,Stephanie Stahl Hamilton For State Representative,,,,,,PO Box 43913,,Tucson,AZ,857333913,,,2024-09-26,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003166,,,COM,Tania Ganguly For Trustee,,,,,,47286 N Pointe Dr,,Canton,MI,481871448,,,2024-09-10,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003160,,,COM,Texas House Democratic Campaign Committee,,,,,,314 E Highland Mall Blvd,Ste 104,Austin,TX,787523729,,,2024-08-29,15000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003207,,,COM,Thompson For 119,,,,,,218 W Watson St,,Pacific,MO,630692045,,,2024-09-26,250.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003250,,,COM,Trevis Harrold For Michigan,,,,,,PO Box 81158,,Rochester,MI,483081158,,,2024-08-04,170.00,0.00,In-kind Made: Staff & Travel Time,,,,,,,,,,,,,,,,,,,X,
SB29,C00878009,500003167,,,COM,Trevis Harrold For Michigan,,,,,,PO Box 81158,,Rochester,MI,483081158,,,2024-09-10,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003208,,,COM,Voters For Patty Lewis,,,,,,814 W 54Th Ter,,Kansas City,MO,641122334,,,2024-09-26,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003190,,,COM,Walsh For Denver,,,,,,PO Box 7336,,Denver,CO,802070336,,,2024-09-19,500.00,0.00,Non-Federal Political Contribution. Refunded Q4 2024,011,,,,,,,,,,,,,,,,,,,
