form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00284885,16201445,,,COM,Joseph Moody Campaign,,,,,,PO Box 920827,,El Paso,TX,79902,,,2024-02-04,2500.00,0.00,2024 Primary,011,,,,Moody,Joseph,E.,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201446,,,COM,Angie Chen Button Campaign,,,,,,6914 Clear Springs Cir,,Garland,TX,75044,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Button,Angie,Chen,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201447,,,COM,Shine Campaign,,,,,,PO Box 793,,Temple,TX,76503,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Shine,Hugh,D.,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201448,,,COM,Cody Harris Campaign,,,,,,1007 N Mallard St,,Palestine,TX,75801,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Harris,Cody,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201449,,,COM,Cole Hefner for State Representative,,,,,,PO Box 167,,Mount Pleasant,TX,75456,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Hefner,Cole,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201450,,,COM,DeWayne Burns for State Representative,,,,,,703 Stonelake Drive,,Cleburne,TX,76033,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Burns,DeWayne,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201451,,,COM,Mano De Ayala for State Representative,,,,,,12335 Kingsride Lane #416,,Houston,TX,77046,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,DeAyala,Mano,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201452,,,COM,Lacey Hull for Texas,,,,,,PO Box 19231,,Houston,TX,77724,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Hull,Lacey,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201453,,,COM,Glenn Rogers Campaign,,,,,,PO Box 11,,Graford,TX,76449,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Rogers,Glenn,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201454,,,COM,Stan Gerdes for State Represenative,,,,,,PO Box 1060,,Smithville,TX,78957,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Gerdes,Stan,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201489,,,COM,Alma Allen Campaign,,,,,,3401 Louisiana - Ste 250,,Houston,TX,77002,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Allen,Alma,A.,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201494,,,COM,Elizabeth 'Liz' Campos Campaign,,,,,,1028 Rigsby Ave,,San Antonio,TX,78210,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Campos,Elizabeth,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201495,,,COM,Ken King for State Representative,,,,,,PO Box  517,,Canadian,TX,79014,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,King,Ken,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201496,,,COM,Reggie Smith for Texas,,,,,,PO Box 1947,,Sherman,TX,75091,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Smith,Reggie,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201497,,,COM,Friends of Nick Mosby,,,,,,1220 Patapsco St.,,Baltimore,MD,21230,,,2024-02-04,1000.00,0.00,2026 General,011,,,,Mosby,Nick,James,,,,,,,,,,,,,2026 General
SB29,C00284885,16201498,,,COM,Kronda Thimesch Campaign,,,,,,1301 Justin Rd - Ste 201-310,,Lewisville,TX,75077,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Thimesch,Kronda,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201499,,,COM,John Kuempel Campaign,,,,,,902 E College St,,Seguin,TX,78155,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Kuempel,John,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201500,,,COM,Charlie Geren Campaign,,,,,,P.O. Box 1440,,Fort Worth,TX,76101,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Geren,Charlie,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201501,,,COM,Jacey Jetton Campaign,,,,,,"1108 Soldiers Field Drive, Ste 360",,Sugar Land,TX,77479,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Jetton,Jacey,,,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201502,,,COM,Ernest Bailes Campaign,,,,,,PO Box 1232,,Shepherd,TX,77371,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Bailes,Ernest,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201503,,,COM,Venton for Texas,,,,,,1075 Griffin Street West,Ste 212,Dallas,TX,75215,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Jones,Venton,C.,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201504,,,COM,Huberto Vo Campaign,,,,,,11360 Bellaire Blvd - Ste 880,,Houston,TX,77072,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Vo,Hubert,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16201505,,,COM,Stan Lambert Campaign,,,,,,PO Box 3752,,Abilene,TX,79604,,,2024-02-04,1000.00,0.00,2024 Primary,011,,,,Lambert,Stan,,Rep.,,,,,,,,,,,,2024 Primary
SB29,C00284885,16211624,,,COM,Michael H. Wray for State House,,,,,,301 Hillsborough Street,Suite 950,Raleigh,NC,27603,,,2024-02-28,500.00,0.00,"Michael Wray, STATE HOUSE 27th NC",011,,,,Wray,Michael,,NC Rep.,,,,,,,,,,,,"Michael Wray, STATE HOUSE 27th NC"
SB29,C00284885,16211627,,,COM,Carla Cunningham Campaign Committee,,,,,,1400 Sansberry Rd.,,Charlotte,NC,28262,,,2024-02-28,500.00,0.00,"Carla Cunningham, STATE HOUSE 106th NC",011,,,,Cunningham,Carla,,NC Rep.,,,,,,,,,,,,"Carla Cunningham, STATE HOUSE 106th NC"
SB29,C00284885,16211628,,,COM,Willingham Campaign Fud,,,,,,PO Box 1826,,Rocky Mount,NC,27802,,,2024-02-28,500.00,0.00,"Shelly Willingham, STATE HOUSE 23rd NC",011,,,,Willingham,Shelly,,NC Rep.,,,,,,,,,,,,"Shelly Willingham, STATE HOUSE 23rd NC"
SB29,C00284885,16211663,,,COM,Citizens for Dan Blue,,,,,,PO Box 287,,Raleigh,NC,27602,,,2024-02-28,500.00,0.00,"Daniel Blue, STATE SENATE 14th NC",011,,,,Blue,Daniel,T.,Sen.,,,,,,,,,,,,"Daniel Blue, STATE SENATE 14th NC"
SB29,C00284885,16211710,,,COM,Paul Lowe for NC Senate,,,,,,PO Box 20262,,Winston Salem,NC,27120,,,2024-02-28,500.00,0.00,"Paul Lowe, STATE SENATE 32nd NC",011,,,,Lowe,Paul,,NC Sen.,"Jr., Rev.",,,,,,,,,,,"Paul Lowe, STATE SENATE 32nd NC"
SB29,C00284885,16211736,,,COM,Dean Arp for NC House,,,,,,PO Box 1511,,Monroe,NC,28111,,,2024-02-28,500.00,0.00,"Dean Arp, STATE HOUSE 69th NC",011,,,,Arp,Dean,,NC Rep.,,,,,,,,,,,,"Dean Arp, STATE HOUSE 69th NC"
SB29,C00284885,16211764,,,COM,Kevin Crutchfield for House,,,,,,PO Box 1350,,Norwood,NC,28128,,,2024-02-28,500.00,0.00,"Kevin Crutchfield, STATE HOUSE 83rd NC",011,,,,Crutchfield,Kevin,,NC Rep.,,,,,,,,,,,,"Kevin Crutchfield, STATE HOUSE 83rd NC"
SB29,C00284885,16211785,,,COM,Reece Pyrtle for House,,,,,,130 Tamberlane Court,,Stoneville,NC,27048,,,2024-02-28,500.00,0.00,"A. Reece Pyrtle, STATE HOUSE 65th NC",011,,,,Pyrtle,A. Reece,,NC Rep.,Jr.,,,,,,,,,,,"A. Reece Pyrtle, STATE HOUSE 65th NC"
SB29,C00284885,16211822,,,COM,Liz Baker Murrill for Attorney General,,,,,,7353 Highland Road - Suite B-350,,Baton Rouge,LA,70808,,,2024-02-28,2500.00,0.00,"Liz Murrill, ATTORNEY GENERAL  LA",011,,,,Murrill,Liz,Baker,Atty. Gen.,,,,,,,,,,,,"Liz Murrill, ATTORNEY GENERAL  LA"
SB29,C00284885,16211854,,,COM,Derek Brown for Attorney General,,,,,,136 South Main Street,Suite A-200,Salt Lake City,UT,84101,,,2024-02-28,2500.00,0.00,"Derek Brown, ATTORNEY GENERAL  UT",011,,,,Brown,Derek,,,,,,,,,,,,,,"Derek Brown, ATTORNEY GENERAL  UT"
SB29,C00284885,16212098,,,ORG,Georgia Legislative Black Caucus,,,,,,"18 Capitol Square SW , Suite 602",,Atlanta,GA,30334,,,2024-02-28,3000.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,16212278,,,COM,Rob Bonta for CA Attorney General 2026,,,,,,"1700 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2024-02-28,9100.00,0.00,"Rob Bonta, ATTORNEY GENERAL  CA",011,,,,Bonta,Rob,,Atty. Gen.,,,,,,,,,,,,"Rob Bonta, ATTORNEY GENERAL  CA"
SB29,C00284885,16212311,,,COM,Juan Alanis for Assembly 2024,,,,,,PO Box 601345,,Sacramento,CA,95860,,,2024-02-28,1500.00,0.00,"Juan Alanis, STATE HOUSE 22nd CA",011,,,,Alanis,Juan,,CA Hon.,,,,,,,,,,,,"Juan Alanis, STATE HOUSE 22nd CA"
SB29,C00284885,16212333,,,COM,Alexandra Macedo for Assembly 2024,,,,,,4202 H Street,,Sacramento,CA,95819,,,2024-02-28,1500.00,0.00,"Alexandra Macedo, STATE HOUSE 33rd CA",011,,,,Macedo,Alexandra,,,,,,,,,,,,,,"Alexandra Macedo, STATE HOUSE 33rd CA"
SB29,C00284885,16212354,,,COM,L.A. County Jobs PAC,,,,,,350 South Bixel Street,,Los Angeles,CA,90017,,,2024-02-28,5000.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,16215622,,,ORG,Congressional Leadership Fund,,,,,,"1747 Pennsylvania Avenue, NW",5th Floor,Washington,DC,20006,,,2024-02-29,5000.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,16215624,,,PTY,NRCC (Recount and Legal Fund),,,,,,320 First Street SE,,Washington,DC,20003,,,2024-02-29,45000.00,0.00,Direct Contribution,011,C00075820,,,,,,,,,,,,,,,,,,Direct Contribution
