form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00568162,16335,,,ORG,NUNGESSER CONSULTING,,,,,,PO BOX 7,,BATON ROUGE,LA,70821,,,2024-06-06,28940.17,,CATERING / TRAVEL / FLORAL ARRANGEMENTS / PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00568162,16340,,,ORG,STRATEGIC ADVANCE SERVICES,,,,,,611 PENNSYLVANIA AVE SE #267,,WASHINGTON,DC,20003,,,2024-06-06,189206.69,,TRAVEL / FACILITY RENTAL / CATERING / FOOD/BEVERAGE / OFFICE SUPPLIES / TRAVEL CONSULTING SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00568162,16312,,,ORG,"C.C. ONNEN, LLC",,,,,,2860 ARIZONA TERRACE NW,,WASHINGTON,DC,20016,,,2024-06-10,2059.63,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00568162,16321,,,ORG,"CROSBY OTTENHOFF GROUP, LLC",,,,,,611 PENNSYLVANIA AVE SE #267,,WASHINGTON,DC,20003,,,2024-06-10,2937.50,,COMPLIANCE CONSULTING / DELIVERY SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00568162,16337,,,ORG,"SKY VIEW CAPITAL, LLC",,,,,,3447 25TH CT S,,ARLINGTON,VA,22206,,,2024-06-10,5290.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00568162,16325,,,ORG,DRUCKER LAWHON,,,,,,530 10TH ST NE,,WASHINGTON,DC,20002,,,2024-06-17,11413.23,,FUNDRAISING CONSULTING / CATERING / FOOD/BEVERAGE / TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00568162,16307,,,ORG,"BRIARWOOD STRATEGIES, LLC",,,,,,1925 14TH ST NW #901,,WASHINGTON,DC,20009,,,2024-06-24,1990.00,,Fundraising Consulting,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00568162,16327_B_B,,,ORG,GULF COAST BANK AND TRUST,,,,,,200 ST CHARLES AVE,,NEW ORLEANS,LA,70130,,,2024-06-25,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00568162,16351,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-06-30,662.06,,CREDIT CARD PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00568162,16352,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-06-30,756.76,,CREDIT CARD PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
