form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,20445028,,,COM,Dean Preston for Supervisor 2024,,,,,,1630 Haight Street,,San Franscisco,CA,94117,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Preston,Dean,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445029,,,COM,Ahsha Safai for Mayor 2024,,,,,,58 West Portal Avenue,#156,San Francisco,CA,94127,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Safai,Ahsha,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445040,,,COM,North Bay Labor Council Committee on Political Education,,,,,,1371 Neotomas Avenue,,Santa Rosa,CA,95405,,,2024-10-21,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445042,,,COM,Monterey Bay Central Labor Council COPE,,,,,,931 E. Market Street,,Salinas,CA,93905,,,2024-10-21,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445043,,,COM,Fair and Affordable San Anselmo,,,,,,312 Clay Street,Suite 300,Oakland,CA,94607,,,2024-10-21,2000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445044,,,COM,Keep Larkspur Fair and Affordable,,,,,,312 Clay Street,Suite 300,Oakland,CA,94607,,,2024-10-21,2000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445045,,,COM,John Laird for Senate 2024,,,,,,343 Soquel Avenue,#426,Santa Cruz,CA,95062,,,2024-10-21,1500.00,0.00,Non-Federal Contribution,011,,,,Laird,John,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445046,,,COM,Domingo Candelas for San Jose City Council District 8,,,,,,200 E. Santa Clara Street,,San Jose,CA,95113,,,2024-10-21,700.00,0.00,Non-Federal Contribution,011,,,,Candelas,Domingo,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445047,,,COM,Re-elect Myrna Melgar Supervisor,,,,,,58 West Portal Avenue,#289,San Francisco,CA,94127,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Melgar,Myrna,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445048,,,COM,Ernest 'EJ' Jones for Supervisor 2024,,,,,,"393 7th Avenue, Suite 301",,San Francisco,CA,94118,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Jones,Ernest 'EJ',,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445050,,,COM,Re-Elect Mayor London Breed 2024,,,,,,541 Castro Street,,San Francisco,CA,94114,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Breed,London,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445062,,,COM,South Bay AFL-CIO Labor Council COPE,,,,,,2302 Zanker Road,,San Jose,CA,95131,,,2024-10-21,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445063,,,COM,San Mateo Labor Council COPE,,,,,,1710 S. Amphlett Blvd,Suite 306,San Mateo,CA,94402,,,2024-10-21,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445064,,,ORG,"Save Fairfax Rent Control, No on I",,,,,,312 Clay Street,Suite 300,Oakland,CA,94607,,,2024-10-21,2000.00,0.00,Non-Federal Contribution,003,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445065,,,COM,Shanelle Scales-Preston for Supervisor 2024,,,,,,65 Civic Avenue,,Pittsburg,CA,94565,,,2024-10-21,1000.00,0.00,Non-Federal Contribution,011,,,,Scales-Preston,Shanelle,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445067,,,COM,Teresa Proano for City Council 2024,,,,,,333 90th Street,,Daly City,CA,94015,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Proano,Teresa,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445068,,,COM,Sharon Lai for Supervisor 2024,,,,,,633 Vallejo Street,,San Francisco,CA,94133,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Lai,Sharon,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445069,,,COM,Roberto Hernandez for Supervisor 2024,,,,,,3101 24th Street,,San Francisco,CA,94110,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Hernandez,Roberto,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445070,,,COM,Save San Francisco,,,,,,45 West Portal Avenue,,San Francisco,CA,94127,,,2024-10-21,15000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445071,,,COM,Richa Awasthi For Foster City Council 2024,,,,,,926 Aruba Lane,,Foster City,CA,94404,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Awasthi,Richa,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445082,,,COM,Friends of Matt Bradford,,,,,,PO Box 349,,Norristown,PA,19046,,,2024-10-21,7500.00,0.00,Non-Federal Contribution,011,,,,Bradford,Matthew,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445083,,,COM,Friends of Nick Pisciottano,,,,,,PO Box 338,,West Mifflin,PA,15122,,,2024-10-21,5000.00,0.00,Non-Federal Contribution,011,,,,Pisciottano,Nick,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445424,,,PTY,San Gabriel Valley Victory Fund,,,,,,Political Reporting Plus,"1 W. Manchester Blvd., Suite 700",Inglewood,CA,90301,,,2024-10-22,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445425,,,COM,John Harabedian for Assembly 2024,,,,,,16633 Ventura Blvd.,#1008,Encino,CA,91436,,,2024-10-22,2500.00,0.00,Non-Federal Contribution,011,,,,Harabedian,John,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445490,,,COM,Plesa for Texas,,,,,,P.O. Box 796311,,Dallas,TX,75248,,,2024-10-22,2500.00,0.00,Non-Federal Contribution,011,,,,Plesa,Mihaela,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445491,,,COM,Jessica Gonzalez Campaign,,,,,,400 S. Zang Blvd.,Suite 1022,Dallas,TX,75208,,,2024-10-22,1000.00,0.00,Non-Federal Contribution,011,,,,Gonzalez,Jessica,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445779,,,PTY,Democratic Governors Association,,,,,,"1225 Eye St., NW",Suite 1100,Washington,DC,20005,,,2024-10-22,25000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20445836,,,COM,PA Values,,,,,,7 Conestoga Road,,Lancaster,PA,17602,,,2024-10-23,50000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445838,,,ORG,UnidosUS Action Fund,,,,,,"1126 16th Street, NW",Suite 600,Washington,DC,20036,,,2024-10-23,25000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20445839,,,ORG,American Civil Liberties Union,,,,,,125 Broad Street,18th Floor,New York,NY,10004,,,2024-10-23,25000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20445844,,,PTY,Nevada Assembly Committee,,,,,,401 S. Carson Street,,Carson City,NV,89701,,,2024-10-23,75000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445863,,,PTY,WI Assembly Democratic Campaign Committee - General,,,,,,PO Box 814,,Madison,WI,53701,,,2024-10-23,-75000.00,0.00,Voided Check from 10/15/2024,011,,,,,,,,,,,,,,,,,,,Voided Check from 10/15/2024
SB29,C00002766,20445864,,,PTY,WI State Senate Democratic Committee - General Acct,,,,,,PO Box 164,,Madison,WI,53701,,,2024-10-23,-50000.00,0.00,Voided Check from 10/15/2024,011,,,,,,,,,,,,,,,,,,,Voided Check from 10/15/2024
SB29,C00002766,20445867,,,COM,Experts United for Homelessness and Housing Solutions,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2024-10-23,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20445868,,,COM,CommforStrongerSafer Neighborhoods-Sup Janice Hahn Ballot Measure Co,,,,,,4225 Myrtle Avenue,,Long Beach,CA,90807,,,2024-10-23,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450205,,,COM,Ohio Organizing Campaign,,,,,,25 E. Boardman Street,#428,Youngstown,OH,44504,,,2024-10-24,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450219,,,PTY,WI Assembly Democratic Campaign Committee - General,,,,,,PO Box 814,,Madison,WI,53701,,,2024-10-24,12000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450220,,,PTY,WI Assembly Democratic Committee - Segregated Acct,,,,,,PO Box 814,,Madison,WI,53701,,,2024-10-24,12000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450221,,,ORG,Assembly Accountability Project,,,,,,6516 Monona Drive,PO Box 109,Monona,WI,53716,,,2024-10-24,26000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450222,,,PTY,WI State Senate Democratic Committee - General Acct,,,,,,PO Box 164,,Madison,WI,53701,,,2024-10-24,12000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450223,,,PTY,WI State Senate Democratic Committee - Segregated Acct,,,,,,PO Box 164,,Madison,WI,53701,,,2024-10-24,12000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450224,,,ORG,New Wisconsin Majority,,,,,,3120 Oxford Road,,Madison,WI,53705,,,2024-10-24,51000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450225,,,COM,Friends of Ben Bowman,,,,,,9390 SW Julia Place,,Tigard,OR,97224,,,2024-10-24,20000.00,0.00,Non-Federal Contribution,011,,,,Bowman,Ben,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450307,,,COM,Friends of Brian Munroe,,,,,,414 Brandywine Court,,Warminster,PA,18974,,,2024-10-25,-5000.00,0.00,Voided Check from 8/29/2024,011,,,,Munroe,Brian,,,,,,,,,,,,,,Voided Check from 8/29/2024
SB29,C00002766,20450323,,,COM,Friends of Brian Munroe,,,,,,414 Brandywine Court,,Warminster,PA,18974,,,2024-10-25,5000.00,0.00,Non-Federal Contribution,011,,,,Munroe,Brian,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450324,,,COM,Long for NH Senate,,,,,,112 Hollis Street,,Manchester,NH,03104,,,2024-10-25,500.00,0.00,Non-Federal Contribution,011,,,,Long,Patrick,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450336,,,COM,Schultz for Assembly 2024,,,,,,16633 Ventura Blvd,#1008,Encino,CA,91436,,,2024-10-25,2500.00,0.00,Non-Federal Contribution,011,,,,Schultz,Nick,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450339,,,COM,Friends of Lisa Reynolds,,,,,,PO Box 23696,,Tigard,OR,97281,,,2024-10-25,1000.00,0.00,Non-Federal Contribution,011,,,,Reynolds,Lisa,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450340,,,COM,Ricki for Oregon,,,,,,PO Box 42307,,Portland,OR,97242,,,2024-10-25,5000.00,0.00,Non-Federal Contribution,011,,,,Ruiz,Ricki,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450342,,,PTY,Democratic Party of Oregon (Nonfed),,,,,,1220 SW Morrison Street,Suite 910,Portland,OR,97205,,,2024-10-25,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450406,,,COM,Parents for Pomona (Ys on Measure UU),,,,,,C/O Ingrid Ornellana,"12501 Imperial Highway, Suite 200",Norwalk,CA,90659,,,2024-10-28,1500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450407,,,COM,Save Our Pomona Public Library Advocacy Group,,,,,,101 Mission Blvd,Suite 110 #284,Pomona,CA,91766,,,2024-10-28,1500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450408,,,COM,Barbara Calhoun 4 College Board 2024,,,,,,c/o Political Reporting Plus 7th F,1 West Manchester,Inglewood,CA,90301,,,2024-10-28,500.00,0.00,Non-Federal Contribution,011,,,,Calhoun,Barbarra,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450410,,,COM,Re-Elect Scott Wiener for State Senate 2024,,,,,,312 Clay Street,Suite 300,Oakland,CA,94607,,,2024-10-28,2000.00,0.00,Non-Federal Contribution,011,,,,Wiener,Scott,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450411,,,COM,Cindy Galvan for El Monte City Council District 5 2024,,,,,,12501 Imperial Hwy,Suite 200,Norwalk,CA,90650,,,2024-10-28,500.00,0.00,Non-Federal Contribution,011,,,,Galvin,Cindy,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450413,,,COM,Franbert Calderon for South Gate City Council 2024,,,,,,Gould and Orellana,"12501 Imperial Hwy, Suite 200",Norwalk,CA,90650,,,2024-10-28,750.00,0.00,Non-Federal Contribution,011,,,,Calderon,Franbert,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450422,,,COM,Boulton for Senate,,,,,,3127 Thompson Avenue,,Des Moines,IA,50317,,,2024-10-28,1000.00,0.00,Non-Federal Contribution,011,,,,Boulton,Nate,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20450423,,,COM,Brenda Curran for Iowa House,,,,,,PO Box 104,,Ottumwa,IA,52501,,,2024-10-28,1000.00,0.00,Non-Federal Contribution,011,,,,Curran,Brenda,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20479554,,,COM,Campaign to Elect Rochelle Nguyen,,,,,,PO Box 26025,,Las Vegas,NV,89126,,,2024-10-29,5000.00,0.00,Non-Federal Contribution,011,,,,Nguyen,Rochelle,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20480037,,,COM,Friends of Tiffany Stoner,,,,,,PO Box 162,,Zionsville,IN,46077,,,2024-10-30,5000.00,0.00,Non-Federal Contribution,011,,,,Stoner,Tiffany,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20480085,,,COM,Friends of Jules Walters,,,,,,PO Box 42307,,Portland,OR,97242,,,2024-10-31,15000.00,0.00,Non-Federal Contribution,011,,,,Walters,Jules,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20480090,,,PTY,Michigan Democratic State Central Committee,,,,,,606 Townsend Street,,Lansing,MI,48933,,,2024-10-31,11944.57,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20480896,,,PAC,Nebraska Railroaders for Public Safety,,,,,,? Treasurer Mike Helmink,1090 County Road 75,Hemingford,NE,69348,,,2024-11-05,56000.00,0.00,Non-Federal Contribution,011,C00854893,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20492977,,,COM,Sade Elhawary for Assembly 2024,,,,,,c/o Nicole Ward,"2436 E. 4th Street, Ste. 256",Long Beach,CA,90814,,,2024-11-22,5500.00,0.00,Non-Federal Contribution,011,,,,Elhawary,Sade,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20492980,,,COM,Friends of Alisha Bell,,,,,,5855 Oakman Blvd,,Detroit,MI,48204,,,2024-11-22,500.00,0.00,Non-Federal Contribution,011,,,,Bell,Alisha,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20494466,,,ORG,UFCW Local No. 3000,,,,,,23040 Pacific Highway South,Suite 101,Des Moines,WA,98198,,,2024-11-25,193089.41,0.00,Non-Federal Staff Time and Travel Expenses,003,,,,,,,,,,,,,,,,,,,Non-Federal Staff Time and Travel Expenses
SB29,C00002766,20494547,,,COM,Sade Elhawary for Assembly 2024,,,,,,c/o Nicole Ward,"2436 E. 4th Street, Ste. 256",Long Beach,CA,90814,,,2024-11-22,-5500.00,0.00,Void - Sade Elhawary for Assembly 2024,011,,,,Elhawary,Sade,,,,,,,,,,,,,,Void - Sade Elhawary for Assembly 2024
