form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00480863,880EB9BD4C613C44B57,,,CCM,Hoeven For Senate,,,,,,PO Box 861,,Bismarck,ND,58502,P2028,,2024-06-10,2500.00,,2028 Primary,011,C00473371,,S0ND00093,Hoeven,John,Henry,,III,S,ND,,,,,,,,,
SB23,C00480863,931CEAC9F520C692819,,,CCM,Iowans For Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,G2024,,2024-06-10,500.00,,2024 General,011,C00784389,,H2IA03119,Nunn,Zach,,,,H,IA,03,,,,,,,,
SB23,C00480863,3CB123BEC95FDF133BF,,,CCM,John Rose For Tennessee,,,,,,PO Box 2404,,Cookeville,TN,38502,G2024,,2024-06-05,1000.00,,2024 General,011,C00652743,,H8TN06094,Rose,John,W.,,,H,TN,06,,,,,,,,
SB23,C00480863,DBEFAAB4138BF535A94,,,CCM,John Rose For Tennessee,,,,,,PO Box 2404,,Cookeville,TN,38502,P2024,,2024-06-05,1500.00,,2024 Primary,011,C00652743,,H8TN06094,Rose,John,W.,,,H,TN,06,,,,,,,,
SB23,C00480863,B5AED3D8221E571FA2B,,,CCM,Kari Lake For Senate,,,,,,PO Box 34341,,Phoenix,AZ,85067,P2024,,2024-06-10,5000.00,,2024 Primary,011,C00852343,,S4AZ00220,Lake,Kari,,,,S,AZ,,,,,,,,,
SB23,C00480863,E4DFAB4D023E7296BE1,,,CCM,Kari Lake For Senate,,,,,,PO Box 34341,,Phoenix,AZ,85067,G2024,,2024-06-12,5000.00,,2024 General,011,C00852343,,S4AZ00220,Lake,Kari,,,,S,AZ,,,,,,,,,
SB23,C00480863,F5DA2058B27D257B9E5,,,CCM,Lucas For Congress,,,,,,PO Box 1726,,Oklahoma City,OK,731011726,G2024,,2024-06-25,1000.00,,2024 General,011,C00287912,,H4OK06056,Lucas,Frank,Dean,,,H,OK,03,,,,,,,,
SB23,C00480863,DA2227DF33792246D49,,,CCM,Mary Peltola For Alaska,,,,,,810 N St,Ste 301,Anchorage,AK,99501,G2024,,2024-06-10,5000.00,,2024 General,011,C00812388,,H2AK01158,Peltola,Mary,Sattler,,,H,AK,01,,,,,,,,
SB23,C00480863,V31612003C19ED841CA1,,,ORG,"National Shooting Sports Foundation, Inc.",,,,,,11 Mile Hill Rd,,Newtown,CT,064702328,P2024,,2024-06-03,129.00,,In-kind: Fundraising event expense 2024 Primary,011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,L.,,,H,MN,07,,,,,,,,In-Kind
SB23,C00480863,V7C8FEE477DA7517FE57,,,ORG,"National Shooting Sports Foundation, Inc.",,,,,,11 Mile Hill Rd,,Newtown,CT,064702328,P2024,,2024-06-03,12.50,,In-kind: Fundraising event expense 2024 Primary,011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,L.,,,H,MN,07,,,,,,,,In-Kind
SB23,C00480863,V8360E4698B6093F1A62,,,ORG,"National Shooting Sports Foundation, Inc.",,,,,,11 Mile Hill Rd,,Newtown,CT,064702328,P2024,,2024-06-03,129.00,,In-kind: Fundraising event expense 2024 Primary,011,C00807743,Finstad For Congress,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,In-Kind
SB23,C00480863,V95F61336D4A4BA41F9D,,,ORG,"National Shooting Sports Foundation, Inc.",,,,,,11 Mile Hill Rd,,Newtown,CT,064702328,G2024,,2024-06-03,129.00,,In-kind: Fundraising event expense 2024 General,011,C00553859,Dr. Brian Babin For Congress,H6TX02079,Babin,Brian,,,,H,TX,36,,,,,,,,In-Kind
SB23,C00480863,VC1C4AEB9DC7E2C93440,,,ORG,"National Shooting Sports Foundation, Inc.",,,,,,11 Mile Hill Rd,,Newtown,CT,064702328,P2024,,2024-06-03,12.50,,In-kind: Fundraising event expense 2024 Primary,011,C00807743,Finstad For Congress,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,In-Kind
SB23,C00480863,VF1D3824A15C5322B7E0,,,ORG,"National Shooting Sports Foundation, Inc.",,,,,,11 Mile Hill Rd,,Newtown,CT,064702328,G2024,,2024-06-03,25.00,,In-kind: Fundraising event expense 2024 General,011,C00553859,Dr. Brian Babin For Congress,H6TX02079,Babin,Brian,,,,H,TX,36,,,,,,,,In-Kind
SB23,C00480863,5A11AD5C77E00492B7F,,,CCM,Pete Ricketts For Senate,,,,,,11235 Davenport St,Ste 107,Omaha,NE,68154,G2024,,2024-06-10,2500.00,,2024 General,011,C00832436,,S6NE00129,Ricketts,Pete,,,,S,NE,,,,,,,,,
SB23,C00480863,6308209DC5EB585F95A,,,CCM,Pete Sessions For Congress,,,,,,PO Box 7754,,Waco,TX,767147754,G2024,,2024-06-25,2500.00,,2024 General,011,C00303305,,H2TX03126,Sessions,Peter,Anderson,,,H,TX,17,,,,,,,,
SB23,C00480863,V2FED4A9A61F3E9A2211,,,ORG,Prince George's Trap & Skeet Center,,,,,,10400 Good Luck Road,,Glenn Dale,MD,20769,G2024,,2024-06-03,3091.00,,In-kind: Fundraising event expense 2024 General,011,C00553859,Dr. Brian Babin For Congress,H6TX02079,Babin,Brian,,,,H,TX,36,,,,,,,,In-Kind
SB23,C00480863,VF26BD12FC308291EE00,,,ORG,Prince George's Trap & Skeet Center,,,,,,10400 Good Luck Road,,Glenn Dale,MD,20769,P2024,,2024-06-03,1295.50,,In-kind: Fundraising event expense 2024 Primary,011,C00807743,Finstad For Congress,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,In-Kind
SB23,C00480863,VD991EAFC4D36F96D5F9,,,ORG,Prince George's Trap & Skeet Center,,,,,,10400 Good Luck Road,,Glenn Dale,MD,20769,P2024,,2024-06-03,1295.50,,In-kind: Fundraising event expense 2024 Primary,011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,L.,,,H,MN,07,,,,,,,,In-Kind
SB23,C00480863,6F13692CADDE5745E74,,,CCM,Rick Scott For Florida,,,,,,PO Box 130708,,Tampa,FL,33681,P2024,,2024-06-10,2500.00,,2024 Primary,011,C00676965,,S8FL00273,Scott,Rick,L.,,,S,FL,,,,,,,,,
SB23,C00480863,241B1D0FD7A7023D7A1,,,CCM,Roger Williams For U S Congress Committee,,,,,,10 N Caddo St,,Cleburne,TX,76031,G2024,,2024-06-05,1500.00,,2024 General,011,C00498121,,H2TX33040,Williams,Roger,,,,H,TX,25,,,,,,,,
SB23,C00480863,E869CABFD6CE45EFBCB,,,CCM,Rogers For Senate,,,,,,PO Box 132,,Saint Joseph,MI,490850132,P2024,,2024-06-10,5000.00,,2024 Primary,011,C00849810,,S4MI00595,Rogers,Mike,J.,,,S,MI,,,,,,,,,
SB23,C00480863,25ECFAC16D35E5326F4,,,CCM,Scott Fitzgerald For Congress,,,,,,PO Box 484,,Oconomowoc,WI,530660484,P2024,,2024-06-25,2500.00,,2024 Primary,011,C00720011,,H0WI05113,Fitzgerald,Scott,L.,,,H,WI,05,,,,,,,,
SB23,C00480863,VC5F7CE1E9671DB27F4B,,,ORG,"Shooting Star Shotgun Sports, LLC",,,,,,10400 Good Luck Rd,,Glenn Dale,MD,20769,G2024,,2024-06-03,200.00,,In-kind: Fundraising event expense 2024 General,011,C00553859,Dr. Brian Babin For Congress,H6TX02079,Babin,Brian,,,,H,TX,36,,,,,,,,In-Kind
SB23,C00480863,V9766DE21A321F725F6D,,,ORG,"Shooting Star Shotgun Sports, LLC",,,,,,10400 Good Luck Rd,,Glenn Dale,MD,20769,P2024,,2024-06-03,100.00,,In-kind: Fundraising event expense 2024 Primary,011,C00807743,Finstad For Congress,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,In-Kind
SB23,C00480863,V951D38457FCD3A77D99,,,ORG,"Shooting Star Shotgun Sports, LLC",,,,,,10400 Good Luck Rd,,Glenn Dale,MD,20769,P2024,,2024-06-03,100.00,,In-kind: Fundraising event expense 2024 Primary,011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,L.,,,H,MN,07,,,,,,,,In-Kind
SB23,C00480863,AE4673D4E275F608060,,,CCM,Texans For Jodey Arrington,,,,,,PO Box 6687,,Lubbock,TX,794936687,G2024,,2024-06-10,2500.00,,2024 General,011,C00588657,,H6TX19099,Arrington,Jodey,Cook,,,H,TX,19,,,,,,,,
SB23,C00480863,517C00E1DA8588B1961,,,CCM,Vince Fong For Congress,,,,,,PO Box 11156,,Bakersfield,CA,93389,G2024,,2024-06-14,1000.00,,2024 General,011,C00859892,,H4CA20181,Fong,Vince,,,,H,CA,20,,,,,,,,
SB23,C00480863,3CF0BD38F2FD740C0E7,,,CCM,Wicker For Senate,,,,,,PO Box 64,,Jackson,MS,392050064,G2024,,2024-06-10,5000.00,,2024 General,011,C00443218,,S8MS00196,Wicker,Roger,Frederick,,,S,MS,,,,,,,,,
SB23,C00480863,0895D15E9467A5F1A80,,,CCM,Zinke For Congress,,,,,,704C 13th St E,Ste 260,Whitefish,MT,599372981,P2024,,2024-06-03,400.00,,2024 Primary,011,C00778159,,H4MT01041,Zinke,Ryan,Keith,,,H,MT,01,,,,,,,,
