form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00570945,SB23.I145,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00575167,,H6NE02125,BACON,DONALD,J,,,H,NE,02,  ,,,,,,,
SB23,C00570945,SB23.I146,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00540617,,H4AZ06045,SCHWEIKERT,DAVID,S.,,,H,AZ,01,  ,,,,,,,
SB23,C00570945,SB23.I147,,,CCM,"JOHN JAMES FOR CONGRESS, INC.",,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB23,C00570945,SB23.I148,,,CCM,KEAN FOR CONGRESS INC,,,,,,PO BOX 999,,EDISON,NJ,08818,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00703058,,H0NJ07261,KEAN,THOMAS,H.,,JR.,H,NJ,07,  ,,,,,,,
SB23,C00570945,SB23.I149,,,CCM,LILY4CONGRESS  COMMITTEE,,,,,,PO BOX 406,,WEARE,NH,03281,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00800458,,H2NH02260,WILLIAMS,LILY,TANG,,,H,NH,02,  ,,,,,,,
SB23,C00570945,SB23.I150,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00701102,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,  ,,,,,,,
SB23,C00570945,SB23.I151,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00558825,,H8IA02043,MILLER-MEEKS,MARIANNETTE,JANE,,,H,IA,01,  ,,,,,,,
SB23,C00570945,SB23.I152,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB23,C00570945,SB23.I153,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB23,C00570945,SB23.I154,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,599372981,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00778159,,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,  ,,,,,,,
SB23,C00570945,SB23.I158,,,CCM,CHALIFOUX FOR CONGRESS,,,,,,1254 S. JOHN YOUNG PKWY,,KISSIMMEE,FL,34741,G2024,,2024-09-25,2500.00,,CONTRIBUTION,,C00869727,,H4FL09182,CHALIFOUX,THOMAS,E.,,JR.,H,FL,09,  ,,,,,,,
SB23,C00570945,SB23.I157,,,CCM,MIKE ERICKSON FOR CONGRESS,,,,,,PO BOX 23811,,TIGARD,OR,97281,G2024,,2024-09-25,5000.00,,CONTRIBUTION,,C00809178,,H2OR06124,ERICKSON,MIKE,,,,H,OR,06,  ,,,,,,,
SB23,C00570945,SB23.I156,,,CCM,PAUL JUNGE FOR CONGRESS,,,,,,17195 SILVER PARKWAY,408,FENTON,MI,48430,G2024,,2024-09-25,5000.00,,CONTRIBUTION,,C00726687,,H0MI08141,JUNGE,PAUL,,,,H,MI,08,  ,,,,,,,
SB23,C00570945,SB23.I155,,,CCM,PRESCOTT FOR CONGRESS,,,,,,PO BOX 26,,KINGSTON,NH,03848,G2024,,2024-09-25,5000.00,,CONTRIBUTION,,C00846642,,H4NH01243,PRESCOTT,RUSSELL,,,,H,NH,01,  ,,,,,,,
