form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00003251,B880372,,,CCM,Rudy Salas for Congress,,,,,,PO BOX 42257,,Bakersfield,CA,93384,G2024,,2024-08-09,5000.00,,Contribution,011,C00791756,,H2CA21233,Salas,Rudy,,,,H,CA,22,,,,,,,,
SB23,C00003251,B874155,,,CCM,Tammy Baldwin for Senate,,,,,,PO Box 696,,Madison,WI,53701,P2024,,2024-08-09,-3000.00,,Contribution,011,C00326801,,S2WI00219,Baldwin,Tammy,,,,S,WI, ,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B880389,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,P2024,,2024-08-12,1000.00,,Contribution,011,C00575209,,H6MN02131,Craig,Angie,,,,H,MN,02,,,,,,,,
SB23,C00003251,B880383,,,CCM,Citizens for Peter Barca,,,,,,1339 38th Avenue,,Kenosha,WA,53144,P2024,,2024-08-12,5000.00,,Contribution,011,C00280230,,,Barca,Peter,W,,,H,WI,01,,,,,,,,
SB23,C00003251,B880388,,,CCM,Tammy Baldwin for Senate,,,,,,PO Box 696,,Madison,WI,53701,P2024,,2024-08-12,3000.00,,Contribution,011,C00326801,,S2WI00219,Baldwin,Tammy,,,,S,WI, ,,,,,,,,
SB23,C00003251,B877105,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,G2024,,2024-08-18,-5000.00,,Contribution,011,C00575209,,H6MN02131,Craig,Angie,,,,H,MN,02,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B874158,,,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,98206,P2024,,2024-08-18,-2000.00,,Contribution,011,C00345546,,H0WA02080,Larsen,Rick,,,,H,WA,02,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B877101,,,CCM,Committee to Elect Jared Golden,,,,,,P.O. Box 7108,,Lewiston,ME,04240,G2024,,2024-08-18,-5000.00,,Contribution,011,C00653816,,H8ME02185,Golden,Jared,,,,H,ME,02,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B875706,,,CCM,COMMITTEE TO ELECT MARILYN STRICKLAND,,,,,,4250 MARTIN WAY E STE 105 PMB,,TACOMA,WA,98516,P2024,,2024-08-18,-2000.00,,Contribution,011,C00732826,,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,Voided: Original check dated 06/18/24
SB23,C00003251,B877087,,,CCM,Darren Soto for Congress,,,,,,P.O. Box 421349,,Kissimmee,FL,34742,G2024,,2024-08-18,-2000.00,,Contribution,011,C00581074,,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B875711,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,48826,G2024,,2024-08-18,-5000.00,,Contribution,011,C00834218,,S4MI00470,Slotkin,Elissa,,,,S,MI, ,,,,,,,,Voided: Original check dated 06/18/24
SB23,C00003251,B877116,,,CCM,Friends of Bernie Sanders,,,,,,PO Box 391,,Burlington,VT,05402,G2024,,2024-08-18,-5000.00,,Contribution,011,C00411330,,S4VT00033,Sanders,Bernard,,,,S,VT, ,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877086,,,CCM,Friends of Don Beyer,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,G2024,,2024-08-18,-2000.00,,Contribution,011,C00555888,,H4VA08224,Beyer,Don,,,Jr.,H,VA,08,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B874181,,,CCM,Friends of Mazie Hirono,,,,,,P.O. Box 677,,Honolulu,HI,96809,G2024,,2024-08-18,-5000.00,,Contribution,011,C00420760,,S2HI00106,Hirono,Mazie,,,,S,HI, ,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B877110,,,CCM,Gabe Vasquez for Congress,,,,,,Drawer L,,Mesilla,NM,88046,G2024,,2024-08-18,-5000.00,,Contribution,011,C00789404,,H2NM02191,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877085,,,CCM,Gallego for Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,G2024,,2024-08-18,-5000.00,,Contribution,011,C00558627,,S4AZ00139,Gallego,Ruben,,,,S,AZ, ,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B874189,,,CCM,Himes for Congress,,,,,,857 Post Road #312,,Fairfield,CT,06824,G2024,,2024-08-18,-2000.00,,Contribution,011,C00434191,,H8CT04172,Himes,Jim,,,,H,CT,04,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B874185,,,CCM,Jared Moskowitz for Congress,,,,,,PO Box 8784,,Coral Springs,FL,33065,P2024,,2024-08-18,-2000.00,,Contribution,011,C00807628,,H2FL22171,Moskowitz,Jared,,,,H,FL,23,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B877088,,,CCM,Jonathan Jackson for Congress,,,,,,PO Box 15333,,Chicago,IL,60615,G2024,,2024-08-18,-2000.00,,Contribution,011,C00802603,,H2IL01349,Jackson,Jonathan,,,,H,IL,01,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877072,,,CCM,Larson For Congress,,,,,,PO Box 261172,,Hartford,CT,06126,G2024,,2024-08-18,-2000.00,,Contribution,011,C00330142,,H8CT01046,Larson,John,B,,,H,CT,01,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877111,,,CCM,Martin Heinrich for Senate,,,,,,P.O. Box 25763,,Albuquerque,NM,87125,G2024,,2024-08-18,-5000.00,,Contribution,011,C00434563,,S2NM00088,Heinrich,Martin,T,,,S,NM, ,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B874186,,,CCM,Maxwell Alejandro Frost for Congress,,,,,,PO Box 772671,,Orlando,FL,32877,P2024,,2024-08-18,-2000.00,,Contribution,011,C00786822,,H2FL10259,Frost,Maxwell Alejandro,,,,H,FL,10,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B877112,,,CCM,Melanie for New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,87181,G2024,,2024-08-18,-2000.00,,Contribution,011,C00765099,,H2NM01144,Stansbury,Melanie,,,,H,NM,01,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877109,,,CCM,Menendez for Congress,,,,,,123 Town Square Place #515,,Jersey City,NJ,07310,G2024,,2024-08-18,-5000.00,,Contribution,011,C00799767,,H2NJ08232,Menendez,Robert,J,,,H,NJ,08,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877075,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,92624,G2024,,2024-08-18,-5000.00,,Contribution,011,C00634253,,H8CA49058,Levin,Mike,,,,H,CA,49,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877118,,,CCM,Moore for Congress,,,,,,PO Box 16646,,Milwaukee,WI,53216,P2024,,2024-08-18,-2000.00,,Contribution,011,C00397505,,H4WI04183,Moore,Gwendolynne,,,,H,WI,04,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877081,,,CCM,Norma Torres for Congress,,,,,,728 W. Edna Place,,Covina,CA,91722,G2024,,2024-08-18,-5000.00,,Contribution,011,C00557652,,H4CA35031,Torres,Norma,,,,H,CA,35,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B874141,,,CCM,Re-elect McGovern Committee,,,,,,PO Box 60405,,Worcester,MA,01606,P2024,,2024-08-18,-2000.00,,Contribution,011,C00285171,,H4MA03022,McGovern,James,P,,,H,MA,02,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B877094,,,CCM,Sharice for Congress,,,,,,13851 West 63rd Street #303,,Shawnee,KS,66216,G2024,,2024-08-18,-5000.00,,Contribution,011,C00670034,,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877079,,,CCM,Stand With Sanchez,,,,,,PO Box 4006,,Whittier,CA,90607,G2024,,2024-08-18,-2000.00,,Contribution,011,C00384057,,H2CA39078,Sanchez,Linda,,,,H,CA,38,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B877117,,,CCM,Strickland for Washington,,,,,,1625 E 72nd St. Suite 700-139,,Tacoma,WA,98404,G2024,,2024-08-18,-2000.00,,Contribution,011,C00732826,,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B874154,,,CCM,Tammy Baldwin for Senate,,,,,,PO Box 696,,Madison,WI,53701,G2024,,2024-08-18,-5000.00,,Contribution,011,C00326801,,S2WI00219,Baldwin,Tammy,,,,S,WI, ,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B874163,,,CCM,The Committee to Elect Ayanna Pressley,,,,,,PO Box 240912  554 Washington Stre,,Dorchester Center,MA,02124,P2024,,2024-08-18,-4000.00,,Contribution,011,C00667741,,H8MA07032,Pressley,Ayanna,,,,H,MA,07,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B874182,,,CCM,Tokuda for Hawaii,,,,,,PO Box 792,,Kaneohe,HI,96744,P2024,,2024-08-18,-2000.00,,Contribution,011,C00813758,,H2HI02581,Tokuda,Jill,,,,H,HI,02,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B874171,,,CCM,Whitehouse for Senate,,,,,,P.O. Box 40280,,Providence,RI,02940,G2024,,2024-08-18,-5000.00,,Contribution,011,C00410803,,S6RI00221,Whitehouse,Sheldon,,,,S,RI, ,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B874172,,,CCM,Whitehouse for Senate,,,,,,P.O. Box 40280,,Providence,RI,02940,P2024,,2024-08-18,-3000.00,,Contribution,011,C00410803,,S6RI00221,Whitehouse,Sheldon,,,,S,RI, ,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B874162,,,CCM,Jennifer Schultz Volunteer Committee,,,,,,P.O. Box 2118,,Deluth,MN,55803,P2024,,2024-08-31,-2000.00,,Contribution,011,C00810416,,H2MN08152,Schultz,Jennifer,,,,H,MN,08,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B874176,,,CCM,Marie for Congress,,,,,,PO Box 1164,,WASHOUGAL,WA,98671,P2024,,2024-08-31,-3000.00,,Contribution,011,C00806174,,H2WA03217,Perez,Marie,,,,H,WA,03,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B877128,,,CCM,Megan Barry for Congress,,,,,,73 White Bridge Rd #103-353,,Nashville,TN,37205,P2024,,2024-08-31,-2000.00,,Contribution,011,C00859298,,H4TN07133,Barry,Megan,,,,H,TN,07,,,,,,,,Voided: Original check dated 06/27/24
