form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00358051,SB23.43266,,,CCM,CLIFF BENTZ FOR CONGRESS,,,,,,89 SW THIRD AVE,,ONTARIO,OR,97914,G2024,,2024-10-17,500.00,,Contribution OR2,,C00725465,CLIFF BENTZ FOR CONGRESS,H0OR02127,BENTZ,CLIFF,,,,H,OR,02,,,,,,,,
SB23,C00358051,SB23.43017,,,CCM,CLOUD FOR CONGRESS,,,,,,PO BOX 7027,,VICTORIA,TX,77903,G2024,,2024-10-17,500.00,,Contribution TX-27,,C00655332,CLOUD FOR CONGRESS,H8TX27049,CLOUD,MICHAEL,,,,H,TX,27,,,,,,,,
SB23,C00358051,SB23.42892,,,CCM,"CLYDE FOR CONGRESS, INC.",,,,,,PO BOX 888,,JEFFERSON,GA,30549,G2024,,2024-10-17,500.00,,Contribution  GA-9,,C00740100,"CLYDE FOR CONGRESS, INC.",H0GA09246,CLYDE,ANDREW,,,,H,GA,09,,,,,,,,
SB23,C00358051,SB23.42977,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,G2024,,2024-10-17,500.00,,Contribution OK-4,,C00379735,COLE FOR CONGRESS,H2OK04055,COLE,TOM,,,,H,OK,04,,,,,,,,
SB23,C00358051,SB23.43262,,,CCM,COLLINS FOR CONGRESS,,,,,,PO BOX 6491,,ATHENS,GA,30604,G2024,,2024-10-17,500.00,,Contribution GA10,,C00544684,COLLINS FOR CONGRESS,H4GA10071,COLLINS,MICHAEL A JR,,,,H,GA,10,,,,,,,,
SB23,C00358051,SB23.42934,,,CCM,COMER FOR CONGRESS,,,,,,PO BOX 338,,TOMPKINSVILLE,KY,42167,G2024,,2024-10-17,500.00,,Contribution KY-1,,C00588764,COMER FOR CONGRESS,H6KY01110,COMER,JAMES,,,,H,KY,01,,,,,,,,
SB23,C00358051,SB23.42957,,,CCM,COMMITTEE TO ELECT MIKE EZELL,,,,,,P.O. BOX 1842,,GULFPORT,MS,39502,G2024,,2024-10-17,500.00,,Contribution MS-4,,C00776393,COMMITTEE TO ELECT MIKE EZELL,H2MS04258,EZELL,WALTER MICHAEL,,,,H,MS,04,,,,,,,,
SB23,C00358051,SB23.44259,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 396,,BISMARCK,ND,58502,G2024,,2024-10-18,2500.00,,Contribution ND,012,C00504704,CRAMER FOR SENATE,,,,,,,S,ND,00,,,,,,,,
SB23,C00358051,SB23.42840,,,CCM,CRAWFORD FOR CONGRESS,,,,,,PO Box 16956,,Jonesboro,AR,72403,G2024,,2024-10-17,500.00,,Contribution  AR-1,,C00462374,CRAWFORD FOR CONGRESS,H0AR01083,CRAWFORD,ERIC ALAN RICK,,,,H,AR,01,,,,,,,,
SB23,C00358051,SB23.42834,,,CCM,DALE STRONG FOR CONGRESS,,,,,,P.O. BOX 18502,,HUNTSVILLE,AL,35804,G2024,,2024-10-17,500.00,,Contribution  al-5,,C00774281,DALE STRONG FOR CONGRESS,H2AL05102,STRONG,DALE WHITNEY,,,,H,AL,05,,,,,,,,
SB23,C00358051,SB23.42869,,,CCM,DANIEL WEBSTER FOR CONGRESS,,,,,,P. O. BOX 1007,,WEBSTER,FL,33597,G2024,,2024-10-17,500.00,,Contribution  FL-11,,C00481911,DANIEL WEBSTER FOR CONGRESS,H0FL08208,WEBSTER,DANIEL,,,,H,FL,08,,,,,,,,
SB23,C00358051,SB23.42852,,,CCM,DARRELL ISSA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE SUITE 150,,IRVINE,CA,92618,G2024,,2024-10-17,500.00,,Contribution,,C00721332,DARRELL ISSA FOR CONGRESS,,,,,,,H,CA,48,,,,,,,,
SB23,C00358051,SB23.42962,,,CCM,DAVID ROUZER FOR CONGRESS,,,,,,PO BOX 2267,,SMITHFIELD,NC,27577,G2024,,2024-10-17,500.00,,Contribution NC-7,,C00501643,DAVID ROUZER FOR CONGRESS,H2NC07096,ROUZER,DAVID CHESTON MR.,,,,H,NC,07,,,,,,,,
SB23,C00358051,SB23.42970,,,CCM,DAVIDSON FOR CONGRESS,,,,,,1385 STONYCREEK RD. BOX 4,,TROY,OH,45373,G2024,,2024-10-17,500.00,,Contribution OH-8,,C00600718,DAVIDSON FOR CONGRESS,H6OH08315,DAVIDSON,WARREN,,,,H,OH,08,,,,,,,,
SB23,C00358051,SB23.44258,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,317 S 12TH,,LINCOLN,NE,68508,G2024,,2024-10-18,2500.00,,Contribution NE,012,C00498907,DEB FISCHER FOR US SENATE INC,,,,,,,S,NE,00,,,,,,,,
SB23,C00358051,SB23.42986,,,CCM,DIANA FOR CONGRESS,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,G2024,,2024-10-17,500.00,,Contribution TN-1,,C00741090,DIANA FOR CONGRESS,H0TN01118,HARSHBARGER,DIANA,,,,H,TN,01,,,,,,,,
SB23,C00358051,SB23.42849,,,CCM,DOUG LAMALFA COMMITTEE,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,G2024,,2024-10-17,500.00,,Contribution,,C00509422,DOUG LAMALFA COMMITTEE,H2CA02142,LAMALFA,DOUG,,,,H,CA,01,,,,,,,,
SB23,C00358051,SB23.43032,,,CCM,DR. BRIAN BABIN FOR CONGRESS,,,,,,PO BOX 159,,WOODVILLE,TX,75979,G2024,,2024-10-17,500.00,,Contribution TX-36,,C00553859,DR. BRIAN BABIN FOR CONGRESS,H6TX02079,BABIN,BRIAN,,,,H,TX,36,,,,,,,,
SB23,C00358051,SB23.43249,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,1002 LOGAN BLVD,STE 114 #237,ALTOONA,PA,16602,G2024,,2024-10-17,500.00,,CONTRIBTION PA13,,C00674259,DR JOHN JOYCE FOR CONGRESS,H8PA13125,JOYCE,JOHN,,,,H,PA,13,,,,,,,,
SB23,C00358051,SB23.42926,,,CCM,ELECT JIM BAIRD FOR CONGRESS,,,,,,P.O. BOX 203,,GREENCASTLE,IN,46135,G2024,,2024-10-17,500.00,,Contribution IN-4,,C00662940,ELECT JIM BAIRD FOR CONGRESS,H8IN04199,BAIRD,JAMES R PHD,,,,H,IN,04,,,,,,,,
SB23,C00358051,SB23.42844,,,CCM,ELI CRANE FOR CONGRESS,,,,,,PO BOX 1950,,CORTARO,AZ,85652,G2024,,2024-10-17,500.00,,Contribution  AZ-2,,C00784934,ELI CRANE FOR CONGRESS,H2AZ01354,CRANE,ELI,,,,H,AZ,02,,,,,,,,
SB23,C00358051,SB23.42952,,,CCM,ERIC BURLISON FOR CONGRESS,,,,,,2135 E. INDEPENDENCE AVE.,#1007,SPRINGFIELD,MO,65804,G2024,,2024-10-17,500.00,,Contribution MO-7,,C00788414,ERIC BURLISON FOR CONGRESS,H2MO07143,BURLISON,ERIC,,,,H,MO,07,,,,,,,,
SB23,C00358051,SB23.43001,,,CCM,FALLON FOR CONGRESS,,,,,,PO BOX 614,,CELINA,TX,75009,G2024,,2024-10-17,500.00,,Contribution TX-4,,C00750307,FALLON FOR CONGRESS,H0TX04219,FALLON,PATRICK,,,,H,TX,04,,,,,,,,
SB23,C00358051,SB23.42910,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,G2024,,2024-10-17,500.00,,Contribution IA-4,,C00693663,FEENSTRA FOR CONGRESS,H0IA04145,FEENSTRA,RANDALL,,,,H,IA,04,,,,,,,,
SB23,C00358051,SB23.42947,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO BOX 923,,NEW ULM,MN,56073,G2024,,2024-10-17,500.00,,Contribution MN-1,,C00807743,FINSTAD FOR CONGRESS,H2MN01223,FINSTAD,BRAD,,,,H,MN,01,,,,,,,,
SB23,C00358051,SB23.42948,,,CCM,FISCHBACH FOR CONGRESS,,,,,,PO BOX 190,,LITCHFIELD,MN,55355,G2024,,2024-10-17,500.00,,Contribution MN-5,,C00717959,FISCHBACH FOR CONGRESS,H0MN07091,FISCHBACH,MICHELLE,,,,H,MN,07,,,,,,,,
SB23,C00358051,SB23.42985,,,CCM,FRIENDS OF DUSTY JOHNSON,,,,,,PO BOX 278,,MITCHELL,SD,57301,G2024,,2024-10-17,500.00,,Contribution SD-AL,,C00628917,FRIENDS OF DUSTY JOHNSON,H8SD01055,JOHNSON,DUSTY,,,,H,SD,01,,,,,,,,
SB23,C00358051,SB23.42982,,,CCM,FRIENDS OF GLENN THOMPSON,,,,,,400 N. MICHAEL STREET,,ST. MARYS,PA,15857,G2024,,2024-10-17,500.00,,PA-15,,C00444620,FRIENDS OF GLENN THOMPSON,H8PA05071,THOMPSON,GLENN MR,,,,H,PA,05,,,,,,,,
SB23,C00358051,SB23.42886,,,CCM,FRIENDS OF MCCORMICK,,,,,,PO BOX 3043,,CUMMING,GA,30040,G2024,,2024-10-17,500.00,,Contribution  GA-7,,C00706747,FRIENDS OF MCCORMICK,H0GA07273,MCCORMICK,RICHARD DEAN DR.,,,,H,GA,07,,,,,,,,
SB23,C00358051,SB23.42956,,,CCM,FRIENDS OF MICHAEL GUEST,,,,,,POST OFFICE BOX 470,,BRANDON,MS,39043,G2024,,2024-10-17,500.00,,Contribution MS-3,,C00665752,FRIENDS OF MICHAEL GUEST,H8MS03125,GUEST,MICHAEL PATRICK,,,,H,MS,03,,,,,,,,
SB23,C00358051,SB23.42857,,,CCM,FRIENDS OF NEAL DUNN,,,,,,PO BOX 10037,,TALLAHASSEE,FL,32302,G2024,,2024-10-17,500.00,,Contribution,,C00582304,FRIENDS OF NEAL DUNN,,,,,,,H,FL,02,,,,,,,,
SB23,C00358051,SB23.42960,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,G2024,,2024-10-17,500.00,,Contribution NC-3,,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,H0NC03172,MURPHY,GREGORY FRANCIS DR,,,,H,NC,03,,,,,,,,
SB23,C00358051,SB23.42839,,,CCM,GARY PALMER FOR CONGRESS,,,,,,1919 OXMOOR RD #235,,HOMEWOOD,AL,35209,G2024,,2024-10-17,500.00,,Contribution  AL-6,,C00551374,,,,,,,,H,AL,06,,,,,,,,
SB23,C00358051,SB23.43029,,,CCM,GLENN GROTHMAN FOR CONGRESS,,,,,,PO BOX 1215,,FOND DU LAC,WI,54964,G2024,,2024-10-17,500.00,,Contribution WI-6,,C00561597,GLENN GROTHMAN FOR CONGRESS,H4WI06048,GROTHMAN,GLENN S.,,,,H,WI,06,,,,,,,,
SB23,C00358051,SB23.42951,,,CCM,GRAVES FOR CONGRESS,,,,,,PO BOX 201,,PLATTE CITY,MO,64079,G2024,,2024-10-17,500.00,,Contribution  MO-06,,C00359034,GRAVES FOR CONGRESS,H0MO06073,GRAVES,SAMUEL B JR 'SAM',,,,H,MO,06,,,,,,,,
SB23,C00358051,SB23.42902,,,CCM,GREENE FOR CONGRESS,,,,,,3 CENTRAL PLAZA,NUM 142,ROME,GA,30161,G2024,,2024-10-17,500.00,,Contribution GA-14,,C00708289,GREENE FOR CONGRESS,H0GA06192,GREENE,MARJORIE TAYLOR,,,,H,GA,14,,,,,,,,
SB23,C00358051,SB23.42875,,,CCM,GREG STEUBE FOR CONGRESS,,,,,,5317 FRUITVILLE RD,# 102,SARASOTA,FL,34232,G2024,,2024-10-17,500.00,,Contribution  FL-17,,C00671891,GREG STEUBE FOR CONGRESS,H8FL17053,STEUBE,W. GREG,,,,H,FL,17,,,,,,,,
SB23,C00358051,SB23.42935,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,42102,G2024,,2024-10-17,500.00,,Contribution KY-2,,C00445023,GUTHRIE FOR CONGRESS,H8KY02031,GUTHRIE,STEVEN BRETT,,,,H,KY,02,,,,,,,,
SB23,C00358051,SB23.42981,,,CCM,GUY FOR CONGRESS,,,,,,P.O. BOX 23177,,PITTSBURGH,PA,15222,G2024,,2024-10-17,500.00,,Contribution PA-13,,C00657833,GUY FOR CONGRESS,H8PA18199,RESCHENTHALER,GUY MR.,,,,H,PA,14,,,,,,,,
SB23,C00358051,SB23.43031,,,CCM,HAGEMAN FOR WYOMING,,,,,,P.O. BOX 4157,,CHEYENNE,WY,82003,G2024,,2024-10-17,500.00,,Contribution WY-AL,,C00788943,HAGEMAN FOR WYOMING,,Hageman,Harriet,,,,H,WY,00,,,,,,,,
SB23,C00358051,SB23.42937,,,CAN,,HIGGINS,CLAY CAPTAIN,,,,PO BOX 61747,,LAFAYETTE,LA,70596,G2024,,2024-10-17,500.00,,Contribution LA-3,,,,H6LA03148,HIGGINS,CLAY CAPTAIN,,,,H,LA,03,,,,,,,,
SB23,C00358051,SB23.42963,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 5053,,CONCORD,NC,28027,G2024,,2024-10-17,500.00,,Contribution NC-9,,C00504522,HUDSON FOR CONGRESS,H2NC08185,HUDSON,RICHARD L. JR.,,,,H,NC,08,,,,,,,,
SB23,C00358051,SB23.42944,,,CCM,HUIZENGA FOR CONGRESS,,,,,,PO BOX 254,,ZEELAND,MI,49464,G2024,,2024-10-17,500.00,,Contribution MI-4,,C00459297,HUIZENGA FOR CONGRESS,H0MI02094,HUIZENGA,WILLIAM P THE HON.,,,,H,MI,02,,,,,,,,
SB23,C00358051,SB23.43022,,,CCM,HUNT FOR CONGRESS,,,,,,1707 1/2 POST OAK BLVD. #525,,HOUSTON,TX,77056,G2024,,2024-10-17,500.00,,Contribution TX-38,,C00701003,HUNT FOR CONGRESS,H0TX07170,HUNT,WESLEY,,,,H,TX,07,,,,,,,,
SB23,C00358051,SB23.43003,,,CCM,JAKE ELLZEY FOR CONGRESS,,,,,,1005 CONGRESS AVENUE,SUITE 400,AUSTIN,TX,78701,G2024,,2024-10-17,500.00,,Contribution TX-6,,C00770438,JAKE ELLZEY FOR CONGRESS,H8TX06266,ELLZEY,JOHN KEVIN SR.,,,,H,TX,06,,,,,,,,
SB23,C00358051,SB23.43250,,,CCM,JOE KAUFMAN FOR CONGRESS,,,,,,2645 EXECUTIVE PARK DRIVE STE 512,,WESTON,FL,33331,G2024,,2024-10-17,500.00,,Contribution FL 23,,C00501205,JOE KAUFMAN FOR CONGRESS,H2FL20043,KAUFMAN,JOE,,,,H,FL,23,,,,,,,,
SB23,C00358051,SB23.42983,,,CCM,JOE WILSON FOR CONGRESS,,,,,,PO BOX 2145,,WEST COLUMBIA,SC,29171,G2024,,2024-10-17,500.00,,Contribution SC-2,,C00368522,JOE WILSON FOR CONGRESS,H2SC02059,WILSON,JOE THE HON.,,,,H,SC,02,,,,,,,,
SB23,C00358051,SB23.43018,,,CCM,JOHN CARTER FOR CONGRESS,,,,,,"200 UNIV. OAKS BLVD, STE 225 #130",,ROUND ROCK,TX,78665,G2024,,2024-10-17,500.00,,Contribution TX-31,,C00371203,JOHN CARTER FOR CONGRESS,H2TX31044,CARTER,JOHN R REP.,,,,H,TX,31,,,,,,,,
SB23,C00358051,SB23.42991,,,CCM,JOHN ROSE FOR TENNESSEE,,,,,,PO BOX 2404,,COOKEVILLE,TN,38502,G2024,,2024-10-17,500.00,,Contribution TN-4,,C00652743,JOHN ROSE FOR TENNESSEE,H8TN06094,ROSE,JOHN W.,,,,H,TN,06,,,,,,,,
SB23,C00358051,SB23.42973,,,CCM,JOSH BRECHEEN FOR CONGRESS,,,,,,4019 W HIGHWAY 70,NUM 310,DURANT,OK,74701,G2024,,2024-10-17,500.00,,Contribution OK-2,,C00812974,JOSH BRECHEEN FOR CONGRESS,H2OK02315,BRECHEEN,JOSH,,,,H,OK,02,,,,,,,,
SB23,C00358051,SB23.42860,,,CCM,KAT FOR CONGRESS,,,,,,5200 NW 43RD ST STE 102-180,,GAINESVILLE,FL,32606,G2024,,2024-10-17,500.00,,Contribution   FL-3,,C00730895,KAT FOR CONGRESS,H0FL03175,CAMMACK,KAT,,,,H,FL,03,,,,,,,,
SB23,C00358051,SB23.42955,,,CCM,KELLY FOR CONGRESS,,,,,,5221-A CLIFF GOOKIN BLVD,,TUPELO,MS,38801,G2024,,2024-10-17,500.00,,Contribution MS-1,,C00573980,KELLY FOR CONGRESS,H6MS01131,KELLY,JOHN TRENT,,,,H,MS,01,,,,,,,,
SB23,C00358051,SB23.42994,,,CCM,KUSTOFF FOR CONGRESS,,,,,,1661 AARON BRENNER DRIVE,SUITE 300,MEMPHIS,TN,38120,G2024,,2024-10-17,500.00,,Contribution TN-8,,C00614826,KUSTOFF FOR CONGRESS,H2TN07103,KUSTOFF,DAVID,,,,H,TN,08,,,,,,,,
SB23,C00358051,SB23.42921,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,G2024,,2024-10-17,500.00,,Contribution il-16,,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN MCKAY,,,,H,IL,18,,,,,,,,
SB23,C00358051,SB23.43002,,,CCM,LANCE GOODEN FOR CONGRESS COMMITTEE,,,,,,PO BOX 2125,,TERRELL,TX,75160,G2024,,2024-10-17,500.00,,Contribution TX-5,,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE,H8TX05144,GOODEN,LANCE,,,,H,TX,05,,,,,,,,
SB23,C00358051,SB23.42969,,,CCM,LATTA FOR CONGRESS,,,,,,PO BOX 106,,BOWLING GREEN,OH,43402,G2024,,2024-10-17,500.00,,Contribution OH-5,,C00438697,LATTA FOR CONGRESS,H8OH05036,LATTA,ROBERT EDWARD MR,,,,H,OH,05,,,,,,,,
SB23,C00358051,SB23.42855,,,CCM,LAUREN BOEBERT FOR CONGRESS,,,,,,PO BOX 752,,RIFLE,CO,81652,G2024,,2024-10-17,500.00,,Contribution  CO-4,,C00728238,LAUREN BOEBERT FOR CONGRESS,,,,,,,H,CO,03,,,,,,,,
SB23,C00358051,SB23.42945,,,CCM,LISA MCCLAIN FOR CONGRESS,,,,,,PO BOX 327,,ROMEO,MI,48065,G2024,,2024-10-17,500.00,,Contribution MI-9,,C00726042,LISA MCCLAIN FOR CONGRESS,H0MI10287,MCCLAIN,LISA,,,,H,MI,10,,,,,,,,
