form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00391979,EB31925,,,CCM,Pete Aguilar for Congress,,,,,,P.O. Box 10954,,San Bernardino,CA,92423,G2024,,2024-06-25,1000.00,,Political Contribution: C00510461,011,C00510461,Pete Aguilar for Congress,,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00391979,EB31062,,,COM,Richard Neal for Congress Committee,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,G2024,,2024-04-02,2500.00,,Political Contribution: C00226522,011,C00226522,Richard Neal for Congress Committee,,Neal,Richard,,,,H,MA,01,,,,,,,,
SB23,C00391979,EB31076,,,COM,Salazar Victory Committee,,,,,,"3725 West Flagler Street, Suite 28",,Miami,FL,33134,,,2024-04-03,1000.00,,Joint Fundraising Committee Contribution,011,C00769711,Salazar Victory Committee,,,,,,,,,,,,,,,,,
SB23,C00391979,XB25EB31076,EB31076,SB23,CCM,Salazar for Congress,,,,,,"3725 West Flagler Street, Suite 28",,Miami,FL,33134,G2024,,2024-04-03,1000.00,,Contribution made through Joint Fundraising Committee: Salazar Victory Committee,011,C00714261,Salazar for Congress,,Salazar,Maria Elvira,,,,H,FL,27,Salazar Victory Committee,"3725 West Flagler Street, Suite 28",,Miami,FL,33134,X,
SB23,C00391979,EB31889,,,CCM,Tammy Baldwin for Senate,,,,,,P.O. Box 696,,Madison,WI,53701,P2024,,2024-05-01,2000.00,,Political Contribution: C00326801,011,C00326801,Tammy Baldwin for Senate,,Baldwin,Tammy,,,,S,WI,,,,,,,,,
SB23,C00391979,EB31072,,,COM,Ted Cruz Victory Fund,,,,,,P.O. Box 25376,,Houston,TX,77265,,,2024-04-02,2500.00,,Joint Fundraising Committee Contribution,011,C00849778,Ted Cruz Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00391979,XB27EB31072,EB31072,SB23,COM,"Jobs, Freedom & Security PAC",,,,,,P.O. Box 25376,,Houston,TX,77265,,,2024-04-02,2500.00,,Made through Ted Cruz Victory Fund,011,C00536540,"Jobs, Freedom & Security PAC",,,,,,,,,,Ted Cruz Victory Fund,P.O. Box 25376,,Houston,TX,77265,X,
SB23,C00391979,EB31059,,,COM,Texas First PAC,,,,,,"1519 Washington Street, Suite 200",,Loredo,TX,78040,,,2024-04-02,2500.00,,Political Contribution: C00439398,011,C00439398,Texas First PAC,,,,,,,,,,,,,,,,,
SB23,C00391979,EB31914,,,COM,Texas First PAC,,,,,,"1519 Washington Street, Suite 200",,Loredo,TX,78040,,,2024-06-04,-2500.00,,Voided Check,011,C00439398,Texas First PAC,,,,,,,,,,,,,,,,,
SB23,C00391979,EB31065,,,COM,The Eye of the Tiger PAC,,,,,,P.O. Box 9891,,Arlington,VA,22219,,,2024-04-02,5000.00,,Political Contribution: C00467431,011,C00467431,The Eye of the Tiger PAC,,,,,,,,,,,,,,,,,
SB23,C00391979,EB31924,,,CCM,Titus for Congress,,,,,,P.O. Box 72454,,Las Vegas,NV,89170,G2024,,2024-06-25,2500.00,,Political Contribution: C00499467,011,C00499467,Titus for Congress,,Titus,Dina,,,,H,NV,01,,,,,,,,
SB23,C00391979,EB31920,,,CCM,Weber for Congress,,,,,,"133 N. Friendswood Drive, Suite 35",,Friendswood,TX,77546,G2024,,2024-06-25,1000.00,,Political Contribution: C00502229,011,C00502229,Weber for Congress,,Weber,Randy,,,,H,TX,14,,,,,,,,
SB23,C00391979,EB31894,,,CCM,Westerman for Congress,,,,,,P.O. Box 21097,,Hot Springs,AR,71903,G2024,,2024-05-01,2000.00,,Political Contribution: C00548180,011,C00548180,Westerman for Congress,,Westerman,Bruce,,,,H,AR,04,,,,,,,,
