form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00744946,500350572,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-16,13.96,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350582,,,ORG,"Caucus, Inc",,,,,,270 Old Lake St,,West Harrison,NY,106041610,,,2024-12-10,13744.69,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350592,,,ORG,"Engage, LLC",,,,,,880 N East St,Unit 205,Frederick,MD,217015045,,,2024-12-30,2035.20,0.00,Direct Mail-operations,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350603,,,ORG,New Partners Teleservices LLC,,,,,,PO Box 5021,,Saint Cloud,MN,563025021,,,2024-12-10,8701.00,0.00,Telemarketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350613,,,ORG,Wunderkind Corporation,,,,,,1 World Trade Ctr,Fl 74,New York,NY,100070089,,,2024-12-10,136018.19,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350713,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-11-29,394.72,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350723,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-06,87.36,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350733,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-17,65.28,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350743,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-30,524.75,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350543,,,IND,,Derevyanko,Anton,,,,281 South St,,Medfield,MA,020523108,,,2024-12-18,6200.00,0.00,Fundraising Event Entertainment,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350553,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-12-30,9250.00,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350563,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-12-30,8615.99,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500352463,,,CCM,Harris For President,,,,,,PO Box 58174,,Philadelphia,PA,191028174,,,2024-12-09,3213731.30,0.00,Fundrasing Text Messaging,,C00703975,,,Harris,Kamala,,,,P,,,,,,,,,,
SB21B,C00744946,500350573,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-16,27.94,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350583,,,ORG,Garner Printing Company,,,,,,35 W Wacker Dr,,Chicago,IL,606011723,,,2024-12-18,1376.18,0.00,Fundraising Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350593,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-12-04,8901037.69,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350604,,,ORG,Paypool LLC,,,,,,PO Box 34781,,Bethesda,MD,208270781,,,2024-12-18,1484.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350614,,,ORG,Yahoo Ad Tech LLC,,,,,,PO Box 894147,,Los Angeles,CA,901890001,,,2024-12-10,152301.03,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350714,,,PTY,DNC Services Corp./Dem. Nat'l Committee,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-11-30,7012.79,0.00,Salary & Overhead Expenses,,C00010603,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350724,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-08,50942.54,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350734,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-18,159.46,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350544,,,IND,,Atkins,Delward,,,,19326 Kemp Ave,,Carson,CA,907462841,,,2024-12-30,625.00,0.00,Fundraising Event Audio Visual Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350744,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-31,3294.76,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350554,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-12-30,3000.00,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350564,,,ORG,Asymmetric Security Group LLC,,,,,,5501 Merchants View Sq,,Haymarket,VA,201695439,,,2024-12-16,2520.00,0.00,Fundraising Event Security,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350574,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-30,137.59,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500349884,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-11-27,36861.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350584,,,ORG,Garner Printing Company,,,,,,35 W Wacker Dr,,Chicago,IL,606011723,,,2024-12-18,498.20,0.00,Fundraising Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350594,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-12-30,862741.23,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350605,,,ORG,Production Management One Inc (PM1),,,,,,8625 Inkster Rd,,Taylor,MI,481801443,,,2024-12-30,21191.12,0.00,Fundraising Event Audio Visual Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350615,,,ORG,Yahoo Ad Tech LLC,,,,,,PO Box 894147,,Los Angeles,CA,901890001,,,2024-12-30,489578.54,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350715,,,ORG,Paragon Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,,,2024-12-02,56336.61,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350725,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-09,199.89,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350735,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-19,75.21,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350745,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-31,125.32,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350545,,,IND,,Brennan,Justin,,,,46 Magnolia St,Apt A,Arlington,MA,024748726,,,2024-12-16,15000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350555,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-12-30,4523.19,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350565,,,ORG,"Avalara, Inc.",,,,,,255 S King St,Ste 1800,Seattle,WA,981043320,,,2024-12-13,146994.93,0.00,Tax-state/local sales and use,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350575,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-30,42.17,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500349885,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-12-30,10022.94,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350585,,,ORG,Garner Printing Company,,,,,,35 W Wacker Dr,,Chicago,IL,606011723,,,2024-12-18,3710.22,0.00,Fundraising Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350595,,,ORG,Grassroots Analytics,,,,,,700 K St NW,Ste 300,Washington,DC,200015692,,,2024-12-04,2215548.05,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350606,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,,,2024-12-27,822819.61,0.00,Fundraising Text Message Outreach,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350616,,,ORG,Yahoo Ad Tech LLC,,,,,,PO Box 894147,,Los Angeles,CA,901890001,,,2024-12-30,17585.90,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350716,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-01,21763.51,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350726,,,PTY,DNC Services Corp./Dem. Nat'l Committee,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-12-09,725379.80,0.00,Salary & Overhead Expenses,,C00010603,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350736,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-20,99.59,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350746,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-31,163.13,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350546,,,IND,,Brennan,Justin,,,,46 Magnolia St,Apt A,Arlington,MA,024748726,,,2024-12-16,1091.43,0.00,Travel,,,,,,,,,,,,,,,,,,,,Details below if itemized
SB21B,C00744946,500350750,500350546,SB21B,ORG,Uber,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2024-11-05,46.94,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350751,500350546,SB21B,ORG,Uber,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2024-10-24,65.98,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350752,500350546,SB21B,ORG,Uber,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2024-10-20,24.57,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350756,500350546,SB21B,ORG,Cape Air,,,,,,Barnstable Municipal Airp,,Hyannis,MA,02601,,,2024-07-30,578.00,0.00,Travel; Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350748,500350546,SB21B,ORG,Uber,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2024-11-05,72.82,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350749,500350546,SB21B,ORG,Uber,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2024-11-05,68.96,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350556,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-12-30,1500.00,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350566,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-16,1209.58,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350576,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-30,7508.78,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350586,,,ORG,Garner Printing Company,,,,,,35 W Wacker Dr,,Chicago,IL,606011723,,,2024-12-18,864.00,0.00,Fundraising Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350596,,,ORG,Grassroots Analytics,,,,,,700 K St NW,Ste 300,Washington,DC,200015692,,,2024-12-10,583778.04,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350607,,,ORG,Sodexo Inc & Affiliates,,,,,,PO Box 360170,,Pittsburgh,PA,152516170,,,2024-12-10,60307.50,0.00,"Fundraising Event Catering, Food & Beverages",,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350617,,,ORG,Yahoo Ad Tech LLC,,,,,,PO Box 894147,,Los Angeles,CA,901890001,,,2024-12-30,28629.04,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350717,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-02,209.41,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350727,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-10,110.58,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350737,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-22,7429.85,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350747,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-31,98.46,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350547,,,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-12-27,645454.72,0.00,Fundraising Text Message Outreach,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350557,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-12-30,6750.00,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350567,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-16,55.02,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350577,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-30,120.11,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350587,,,ORG,"Creative Print Group, Inc.",,,,,,1560 Caton Center Dr,,Baltimore,MD,212271556,,,2024-12-10,3065.00,0.00,Fundraising Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350597,,,ORG,Illinois Department Of Revenue,,,,,,PO Box 19019,,Springfield,IL,627949019,,,2024-12-27,101401.11,0.00,Tax-state/local sales and use,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350608,,,ORG,Switchboard Public Benefit Corp,,,,,,PO Box 33485,,Washington,DC,200330485,,,2024-12-27,347908.61,0.00,Fundraising Text Message Outreach,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350718,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-01,3005.86,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350728,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-11,147.62,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350738,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-23,383.58,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350548,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-12-12,13713.83,0.00,Credit Card Payment,,,,,,,,,,,,,,,,,,,,Details below if itemized
SB21B,C00744946,500350820,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,2.00,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350830,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,24.53,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350840,500350548,SB21B,ORG,James Rasaia Photography,,,,,,60 Hermon St,,Winthrop,MA,021523044,,,2024-10-28,500.00,0.00,Fundraising Event Photography,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350821,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,2.70,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350831,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,25.55,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350841,500350548,SB21B,ORG,Geiger,,,,,,PO Box 712144,,Cincinnati,OH,452712144,,,2024-10-28,14215.93,0.00,Supporter Gifts,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350822,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,4.95,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350832,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,25.76,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350842,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-29,-2961.98,0.00,Transportation; Credit,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350823,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,5.38,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350833,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,26.88,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350843,500350548,SB21B,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-10-29,-307.48,0.00,Travel; Airfare; Credit,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350824,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,8.00,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350834,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,36.49,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350825,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,8.54,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350835,500350548,SB21B,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-10-28,300.60,0.00,Travel; Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350826,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,8.99,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
