form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00164939,SB23.29864,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,PO BOX 10949,,YAKIMA,WA,98909,G2024,,2024-03-04,2500.00,,,,C00559393,DAN NEWHOUSE FOR CONGRESS,H4WA04104,NEWHOUSE,DANIEL MILTON,,,,H,WA,04,,,,,,,,
SB23,C00164939,SB23.29905,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,P.O. BOX 420239,,KISSIMMEE,FL,34742,G2024,,2024-03-04,1000.00,,,,C00581074,DARREN SOTO FOR CONGRESS,H6FL09179,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00164939,SB23.29888,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,19855 W. OUTER DR.,STE 103 AE,DEARBORN,MI,48124,G2024,,2024-03-04,1000.00,,,,C00558213,DEBBIE DINGELL FOR CONGRESS,H4MI12079,DINGELL,DEBBIE,,,,H,MI,12,,,,,,,,
SB23,C00164939,SB23.29897,,,CCM,DIANA DEGETTE FOR CONGRESS,,,,,,P.O. BOX 61337,,DENVER,CO,80206,G2024,,2024-03-04,1000.00,,,,C00311639,DIANA DEGETTE FOR CONGRESS,H6CO01141,DEGETTE,DIANA L,,,,H,CO,01,,,,,,,,
SB23,C00164939,SB23.29851,,,CCM,DIANA FOR CONGRESS,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,G2024,,2024-03-04,1000.00,,,,C00741090,DIANA FOR CONGRESS,H0TN01118,HARSHBARGER,DIANA,,,,H,TN,01,,,,,,,,
SB23,C00164939,SB23.29849,,,CCM,DONALD NORCROSS FOR CONGRESS,,,,,,PO BOX 160,,COLLINGSWOOD,NJ,08108,G2024,,2024-03-04,1000.00,,,,C00558320,DONALD NORCROSS FOR CONGRESS,H4NJ01084,NORCROSS,DONALD W,,,,H,NJ,01,,,,,,,,
SB23,C00164939,SB23.29915,,,CCM,DON BACON FOR CONGRESS,,,,,,PO BOX 391368,,OMAHA,NE,68139,G2024,,2024-03-12,1000.00,,,,C00575167,DON BACON FOR CONGRESS,H6NE02125,BACON,DONALD,,,,H,NE,02,,,,,,,,
SB23,C00164939,SB23.29884,,,CCM,ELECT JIM BAIRD FOR CONGRESS,,,,,,P.O. BOX 203,,GREENCASTLE,IN,46135,G2024,,2024-03-04,1000.00,,,,C00662940,ELECT JIM BAIRD FOR CONGRESS,H8IN04199,BAIRD,JAMES R DR.,,,,H,IN,04,,,,,,,,
SB23,C00164939,SB23.29917,,,CCM,EMMER FOR CONGRESS,,,,,,PO BOX 998,,ANOKA,MN,55303,G2024,,2024-03-19,2500.00,,,,C00545749,EMMER FOR CONGRESS,H4MN06087,EMMER,THOMAS EARL JR,,,,H,MN,06,,,,,,,,
SB23,C00164939,SB23.29912,,,CCM,ERIC BURLISON FOR CONGRESS,,,,,,2135 E. INDEPENDENCE AVE.,#1007,SPRINGFIELD,MO,65804,G2024,,2024-03-12,1000.00,,,,C00788414,ERIC BURLISON FOR CONGRESS,H2MO07143,BURLISON,ERIC,,,,H,MO,07,,,,,,,,
SB23,C00164939,SB23.29920,,,CCM,FEDORCHAK FOR ND,,,,,,PO BOX 2422,,BISMARCK,ND,58502,G2024,,2024-03-19,5000.00,,,,C00869370,FEDORCHAK FOR ND,H4ND00061,FEDORCHAK,JULIE,,,,H,ND,00,,,,,,,,
SB23,C00164939,SB23.29918,,,PAC,FIELD OF DREAMS PAC,,,,,,PO BOX 183,,HUDSON,WI,54016,G2024,,2024-03-19,2500.00,,,,,,H2MN01223,FINSTAD,BRAD,,,,H,MN,01,,,,,,,,
SB23,C00164939,SB23.29837,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO BOX 923,,NEW ULM,MN,56073,G2024,,2024-01-08,1500.00,,,,C00807743,FINSTAD FOR CONGRESS,H2MN01223,FINSTAD,BRAD,,,,H,MN,01,,,,,,,,
SB23,C00164939,SB23.29908,,,PAC,FISCH & FIN FUND,,,,,,PO BOX 153,,LITCHFIELD,MN,55355,G2024,,2024-03-04,5000.00,,,,C00868729,FISCH & FIN FUND,,,,,,,,,,,,,,,,,
SB23,C00164939,SB23.29865,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,G2024,,2024-03-04,2500.00,,,,C00436386,FRIENDS OF JOHN BARRASSO,S6WY00068,BARRASSO,JOHN A,,,,S,WY,00,,,,,,,,
SB23,C00164939,SB23.29848,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO BOX 677,,HONOLULU,HI,96809,G2024,,2024-03-04,1000.00,,,,C00420760,FRIENDS OF MAZIE HIRONO,H6HI02251,HIRONO,MAZIE MRS.,,,,H,HI,02,,,,,,,,
SB23,C00164939,SB23.29906,,,CCM,FRIENDS OF NEAL DUNN,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,G2024,,2024-03-04,1000.00,,,,C00582304,FRIENDS OF NEAL DUNN,H6FL02208,DUNN,NEAL PATRICK MD,,,,H,FL,02,,,,,,,,
SB23,C00164939,SB23.29881,,,CCM,FRY FOR CONGRESS,,,,,,PO BOX 14641,,SURFSIDE BEACH,SC,29587,G2024,,2024-03-04,1000.00,,,,C00786657,FRY FOR CONGRESS,H2SC07280,FRY,RUSSELL,,,,H,SC,07,,,,,,,,
SB23,C00164939,SB23.29842,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO Box 9639,,Bowling Green,KY,42102,G2024,,2024-01-16,1000.00,,,,C00445023,GUTHRIE FOR CONGRESS,H8KY02031,GUTHRIE,STEVEN BRETT,,,,H,KY,02,,,,,,,,
SB23,C00164939,SB23.29866,,,CCM,HALEY STEVENS FOR CONGRESS,,,,,,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009,G2024,,2024-03-04,1000.00,,,,C00638650,HALEY STEVENS FOR CONGRESS,H8MI11254,STEVENS,HALEY,,,,H,MI,11,,,,,,,,
SB23,C00164939,SB23.29903,,,CCM,HUIZENGA FOR CONGRESS,,,,,,PO BOX 254,,ZEELAND,MI,49464,G2024,,2024-03-04,1000.00,,,,C00459297,HUIZENGA FOR CONGRESS,H0MI02094,HUIZENGA,WILLIAM P,,,,H,MI,02,,,,,,,,
SB23,C00164939,SB23.29900,,,CCM,JASON CROW FOR CONGRESS,,,,,,PO BOX 32145,,AURORA,CO,80041,G2024,,2024-03-04,1000.00,,,,C00637363,JASON CROW FOR CONGRESS,H8CO06229,CROW,JASON,,,,H,CO,06,,,,,,,,
SB23,C00164939,SB23.29895,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO BOX 7142,,BOULDER,CO,80306,G2024,,2024-03-04,1000.00,,,,C00648253,JOE NEGUSE FOR CONGRESS,H8CO02160,NEGUSE,JOSEPH,,,,H,CO,02,,,,,,,,
SB23,C00164939,SB23.29892,,,CCM,JOE WILSON FOR CONGRESS,,,,,,PO BOX 2145,,WEST COLUMBIA,SC,29171,G2024,,2024-03-04,1000.00,,,,C00368522,JOE WILSON FOR CONGRESS,H2SC02059,WILSON,JOE THE HON.,,,,H,SC,02,,,,,,,,
SB23,C00164939,SB23.29880,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,G2024,,2024-03-04,1000.00,,,,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN MCKAY,,,,H,IL,18,,,,,,,,
SB23,C00164939,SB23.29901,,,CCM,MICHAEL WALTZ FOR CONGRESS,,,,,,437 OCEAN GROVE CIRCLE,,ST AUGUSTINE,FL,32080,G2024,,2024-03-04,1000.00,,,,C00666396,MICHAEL WALTZ FOR CONGRESS,H8FL06148,WALTZ,MICHAEL,,,,H,FL,06,,,,,,,,
SB23,C00164939,SB23.29858,,,PAC,MICHIGAN'S FUTURE PAC,,,,,,P.O. BOX 402,,FLINT,MI,48501,G2024,,2024-03-04,1000.00,,,,,,H2MI05119,KILDEE,DANIEL T,,,,H,MI,05,,,,,,,,
SB23,C00164939,SB23.29891,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,G2024,,2024-03-04,2000.00,,,,C00546499,MIKE BOST FOR CONGRESS COMMITTEE,H4IL12060,BOST,MICHAEL J,,,,H,IL,12,,,,,,,,
SB23,C00164939,SB23.29893,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,G2024,,2024-03-04,5000.00,,,,C00608695,MIKE JOHNSON FOR LOUISIANA,H6LA04138,JOHNSON,JAMES MICHAEL,,,,H,LA,04,,,,,,,,
SB23,C00164939,SB23.29910,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,G2024,,2024-03-12,5000.00,,,,C00608695,MIKE JOHNSON FOR LOUISIANA,H6LA04138,JOHNSON,JAMES MICHAEL,,,,H,LA,04,,,,,,,,
SB23,C00164939,SB23.29923,,,PAC,MNM PAC,,,,,,28 W 3RD ST,,LITCHFIELD,MN,55355,G2024,,2024-03-19,2500.00,,,,,,H0MN07091,FISCHBACH,MICHELLE,,,,H,MN,07,,,,,,,,
SB23,C00164939,SB23.29916,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,23 CENTRAL ENTRANCE,BOX 333,DULUTH,MN,55811,G2024,,2024-03-19,2500.00,,,,C00650697,PETE STAUBER FOR CONGRESS,H8MN08043,STAUBER,PETER ALLEN,,,,H,MN,08,,,,,,,,
SB23,C00164939,SB23.29898,,,CCM,PINGREE FOR CONGRESS,,,,,,PO BOX 17613,,PORTLAND,ME,04112,G2024,,2024-03-04,1000.00,,,,C00433391,PINGREE FOR CONGRESS,H8ME01120,PINGREE,CHELLIE M,,,,H,ME,01,,,,,,,,
SB23,C00164939,SB23.29870,,,CCM,RICK W. ALLEN FOR CONGRESS,,,,,,P.O. BOX 338,,AUGUSTA,GA,30903,G2024,,2024-03-04,1000.00,,,,C00504019,RICK W. ALLEN FOR CONGRESS,H2GA12121,ALLEN,RICHARD W,,,,H,GA,12,,,,,,,,
SB23,C00164939,SB23.29841,,,CAN,,ROGERS,HAROLD D,,,,309 COLLEGE ST,,SOMERSET,KY,42501,G2024,,2024-01-16,1000.00,,,,,,H0KY05015,ROGERS,HAROLD D,,,,H,KY,05,,,,,,,,
SB23,C00164939,SB23.29862,,,CCM,RON ESTES FOR CONGRESS,,,,,,12224 E BRACKEN CT,,WICHITA,KS,67206,G2024,,2024-03-04,1000.00,,,,C00632067,RON ESTES FOR CONGRESS,H8KS04112,ESTES,RON,,,,H,KS,04,,,,,,,,
SB23,C00164939,SB23.29872,,,CCM,SCANLON FOR CONGRESS,,,,,,PO BOX 263,,SWARTHMORE,PA,19081,G2024,,2024-03-04,1000.00,,,,C00669358,SCANLON FOR CONGRESS,H8PA07200,SCANLON,MARY GAY,,,,H,PA,05,,,,,,,,
SB23,C00164939,SB23.29867,,,CCM,SCHMITT FOR SENATE,,,,,,101 W ARGONNE DR,#24,SAINT LOUIS,MO,63122,G2024,,2024-03-04,1000.00,,,,C00775015,SCHMITT FOR SENATE,S2MO00544,SCHMITT,ERIC,,,,S,MO,00,,,,,,,,
SB23,C00164939,SB23.29860,,,CCM,SIMPSON FOR CONGRESS,,,,,,1487 PARKWAY DRIVE,,BLACKFOOT,ID,83221,G2024,,2024-03-04,2500.00,,,,C00331397,SIMPSON FOR CONGRESS,H8ID02064,SIMPSON,MICHAEL K,,Rep.,,H,ID,02,,,,,,,,
SB23,C00164939,SB23.29854,,,CCM,STANTON FOR CONGRESS,,,,,,4340 E INDIAN SCHOOL ROAD,SUITE 21-518,PHOENIX,AZ,85018,G2024,,2024-03-04,1000.00,,,,C00657304,STANTON FOR CONGRESS,H8AZ09040,STANTON,GREG,,,,H,AZ,04,,,,,,,,
SB23,C00164939,SB23.29845,,,CCM,STEVE COHEN FOR CONGRESS,,,,,,349 KENILWORTH PLACE,,MEMPHIS,TN,38112,G2024,,2024-02-09,1000.00,,,,C00422980,STEVE COHEN FOR CONGRESS,H6TN09068,COHEN,STEVE I MR.,,,,H,TN,09,,,,,,,,
SB23,C00164939,SB23.29875,,,CCM,SYLVIA GARCIA FOR CONGRESS,,,,,,PO BOX 8530,,HOUSTON,TX,77249,G2024,,2024-03-04,1000.00,,,,C00660555,SYLVIA GARCIA FOR CONGRESS,H8TX29052,GARCIA,SYLVIA R,,,,H,TX,29,,,,,,,,
SB23,C00164939,SB23.29871,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,P.O. BOX 1964,,BIRMINGHAM,AL,35201,G2024,,2024-03-04,1000.00,,,,C00458976,TERRI SEWELL FOR CONGRESS,H0AL07086,SEWELL,TERRI A.,,,,H,AL,07,,,,,,,,
SB23,C00164939,SB23.29876,,,CCM,TROY CARTER FOR CONGRESS,,,,,,PO BOX 50730,,NEW ORLEANS,LA,70150,G2024,,2024-03-04,1000.00,,,,C00763649,TROY CARTER FOR CONGRESS,H2LA02032,CARTER,TROY 'C',,,,H,LA,02,,,,,,,,
SB23,C00164939,SB23.29838,,,COM,UNITED STATES BEET SUGAR ASSOCIATION POLITICAL ACTION COMMITTEE,,,,,,1156 15TH STREET NW SUITE 1019,,WASHINGTON,DC,20005,G2024,,2024-01-08,5000.00,,,,C00063586,,,,,,,,,,,,,,,,,,
SB23,C00164939,SB23.29899,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,G2024,,2024-03-04,1000.00,,,,C00499392,VALADAO FOR CONGRESS,H2CA20094,VALADAO,DAVID,,,,H,CA,21,,,,,,,,
SB23,C00164939,SB23.29879,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-03-04,1000.00,,,,C00548180,WESTERMAN FOR CONGRESS,H4AR04048,WESTERMAN,BRUCE,,,,H,AR,04,,,,,,,,
SB23,C00164939,SB23.29863,,,CCM,WILLIAM TIMMONS FOR CONGRESS,,,,,,PO BOX 3416,,GREENVILLE,SC,29602,G2024,,2024-03-04,1000.00,,,,C00668491,WILLIAM TIMMONS FOR CONGRESS,H8SC04250,TIMMONS,WILLIAM R. IV,,,,H,SC,04,,,,,,,,
SB23,C00164939,SB23.29885,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 17490,,ANAHEIM,CA,92817,G2024,,2024-03-04,1000.00,,,,C00665638,YOUNG KIM FOR CONGRESS,H8CA39240,KIM,YOUNG,,,,H,CA,40,,,,,,,,
