form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00574970,500259750,,,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 6806,,Ithaca,NY,148516806,P2024,,2023-12-20,5000.00,0.00,Contribution,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,
SB23,C00574970,500259751,,,CCM,KAPTUR FOR CONGRESS,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2023-12-21,2500.00,0.00,Contribution,,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,
SB23,C00574970,500259752,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 68033,,Cincinnati,OH,452068033,G2024,,2023-12-21,2500.00,0.00,Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00574970,500259753,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2023-12-21,2500.00,0.00,Contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00574970,500259754,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,G2024,,2023-12-21,2500.00,0.00,Contribution,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00574970,500259755,,,CCM,Menendez for Congress,,,,,,123 Town Square Pl,# 515,Jersey City,NJ,073101756,P2024,,2023-12-21,2500.00,0.00,Contribution,,C00799767,,,MENENDEZ,ROBERT,J.,,,H,NJ,08,,,,,,,,
SB23,C00574970,500259756,,,CCM,Mike Levin for Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,G2024,,2023-12-20,2500.00,0.00,Contribution,,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB23,C00574970,500259757,,,CCM,Missy for Congress,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,P2024,,2023-12-21,5000.00,0.00,Contribution,,C00849836,,,Cotter Smasal,Missy,,,,H,VA,02,,,,,,,,
SB23,C00574970,500259758,,,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,P2024,,2023-12-21,5000.00,0.00,Contribution,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00574970,500259759,,,CCM,Monica Tranel for Montana,,,,,,PO Box 9384,,Missoula,MT,598079384,P2024,,2023-12-21,2500.00,0.00,Contribution,,C00845008,,,Tranel,Monica,,,,H,MT,01,,,,,,,,
SB23,C00574970,500259760,,,CCM,MRVAN FOR CONGRESS,,,,,,PO Box 55,,Crown Point,IN,463080055,G2024,,2023-12-20,2500.00,0.00,Contribution,,C00727529,,,MRVAN,FRANK,J.,,,H,IN,01,,,,,,,,
SB23,C00574970,500259761,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2023-12-21,2500.00,0.00,Contribution,,C00668228,,,HORSFORD,STEVEN,ALEXZANDER,,,H,NV,04,,,,,,,,
SB23,C00574970,500259762,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2023-12-21,3000.00,0.00,Contribution,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00574970,500259763,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2023-12-20,2500.00,0.00,Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00574970,500259764,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2023-12-21,2500.00,0.00,Contribution,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00574970,500257983,,,CCM,RUDY SALAS FOR CONGRESS,,,,,,PO Box 42257,,Bakersfield,CA,933842257,,,2023-12-11,6517.50,0.00,Contribution,,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500259765,,,CCM,RUDY SALAS FOR CONGRESS,,,,,,PO Box 42257,,Bakersfield,CA,933842257,P2024,,2023-12-21,3000.00,0.00,Contribution,,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,,
SB23,C00574970,500259766,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2023-12-21,2500.00,0.00,Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00574970,500259767,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,# 303,Shawnee,KS,662163800,G2024,,2023-12-21,2500.00,0.00,Contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00574970,500259768,,,CCM,SUMMER LEE FOR CONGRESS,,,,,,PO Box 82620,,Pittsburgh,PA,152180620,P2024,,2023-12-29,3000.00,0.00,Contribution,,C00791780,,,LEE,SUMMER,,,,H,PA,12,,,,,,,,
SB23,C00574970,500259717,,,CCM,Suozzi for Congress,,,,,,PO Box 669,,Glen Cove,NY,115420669,O2024,Special General,2023-12-21,5000.00,0.00,Contribution,,C00607200,,,Suozzi,Thomas,,,,H,NY,03,,,,,,,,
SB23,C00574970,500259769,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2023-12-20,2500.00,0.00,Contribution,,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00574970,500259770,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste Pm 215,Las Vegas,NV,891481732,G2024,,2023-12-21,2500.00,0.00,Contribution,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00574970,500259771,,,CCM,TITUS FOR CONGRESS,,,,,,PO Box 72454,,Las Vegas,NV,891702454,P2024,,2023-12-21,2500.00,0.00,Contribution,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00574970,500259772,,,CCM,TITUS FOR CONGRESS,,,,,,PO Box 72454,,Las Vegas,NV,891702454,G2024,,2023-12-21,5000.00,0.00,Contribution,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00574970,500259773,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2023-12-21,1500.00,0.00,Contribution,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
SB23,C00574970,500257982,,,CCM,VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boystown,NE,680100746,,,2023-12-11,6517.50,0.00,Contribution,,C00784371,,,VARGAS,ANTHONY,'TONY',,,H,NE,02,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500259774,,,CCM,VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boystown,NE,680100746,P2024,,2023-12-21,3000.00,0.00,Contribution,,C00784371,,,VARGAS,ANTHONY,'TONY',,,H,NE,02,,,,,,,,
SB23,C00574970,500259775,,,CCM,Vicente Gonzalez for Congress,,,,,,PO Box 6270,,Brownsville,TX,785236270,P2024,,2023-12-21,5000.00,0.00,Contribution,,C00592659,,,Gonzalez,Vicente,,,,H,TX,34,,,,,,,,
SB23,C00574970,500259776,,,CCM,Vicente Gonzalez for Congress,,,,,,PO Box 6270,,Brownsville,TX,785236270,G2024,,2023-12-21,5000.00,0.00,Contribution,,C00592659,,,Gonzalez,Vicente,,,,H,TX,34,,,,,,,,
SB23,C00574970,500259777,,,CCM,Will Rollins for Congress,,,,,,PO Box 6282,,Corona,CA,928786282,P2024,,2023-12-21,3000.00,0.00,Contribution,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,
